scheme,instance,method,alpha,status,objective,f_true,feasible,u_at_xstar,covered_at_xstar,slack,x0,x1,x2,x3,x4
paper,60,nominal,0.1,optimal,34.53971851374914,47.31808784991448,0,0.09621523247877545,0,-1.355720235736861,893.4473056728193,1191.2630742304257,997.1800000000001,1.0906167026426377,10.906167026426381
paper,61,cmicl,0.1,optimal,53.68512416798003,45.57039417474354,0,6.106226635438361e-16,0,-4.429605825256445,902.8609366304318,1203.814582173909,997.18,0.5287285032879183,39.10032879662011
paper,61,nominal,0.1,optimal,54.27095911946556,48.34599774632263,0,0.6844960800088444,1,0.7398475188408113,921.106049586405,1228.1413994485401,997.1800000000001,0.5427601509156149,46.05530247932026
paper,62,cmicl,0.1,optimal,16.068706864018502,61.07126509951149,1,-3.83026943495679e-15,0,0.29455895004097243,1096.8980000000001,1462.5306666666668,997.18,1.6332770372166743,16.33277037216675
paper,62,nominal,0.1,optimal,16.054719526524938,50.0441399594141,1,-0.37481683400148863,0,-7.480798422848501,1096.8980000000001,1462.5306666666668,997.1800000000001,1.0,10.0
paper,63,cmicl,0.1,optimal,12.332792958414052,48.83473534448045,0,0.2889077097621395,0,-1.1652646555195432,1353.2624710215719,976.5326834091178,1230.2386100196106,0.679165925897001,35.61764639963417
paper,63,nominal,0.1,optimal,8.129716946948097,48.02450495050766,0,2.6790227440831726,1,9.046347875285392,1482.932,821.9519650777072,1348.12,1.2442858666632377,12.442858666632375
paper,64,cmicl,0.1,optimal,36.07818601062055,48.55474080859799,0,0.15957396026387433,0,-1.4452591914017319,894.6354146002417,1192.847219466989,997.18,1.1470747643187413,11.470747643187416
paper,64,nominal,0.1,optimal,36.08209885049869,47.31808784991452,0,0.09621523247877367,0,-1.3557202357368539,893.4473056728197,1191.2630742304264,997.1800000000001,1.0906167026426379,10.906167026426381
paper,65,cmicl,0.1,optimal,8.355787980579068,52.72948147767517,1,1.3495094602327453,1,2.729481477675172,1096.8980000000001,1462.5306666666668,997.18,2.0,45.495612410749686
paper,65,nominal,0.1,optimal,8.343065158321913,50.71369974268511,1,2.544270313456154,1,6.9187343183255905,1096.8980000000001,1462.5306666666668,997.1800000000001,2.0,54.84490000000001
paper,66,cmicl,0.1,optimal,29.177626140056095,48.76525600196139,0,-1.609823385706477e-15,0,-1.2347439980386241,886.842513147123,1182.4566841961641,997.18,0.99629359305086,17.598184039156315
paper,66,nominal,0.1,optimal,29.372978065956232,47.31808784991452,0,0.09621523247877367,0,-1.3557202357368539,893.4473056728197,1191.2630742304264,997.1800000000001,1.0906167026426379,10.906167026426381
paper,67,cmicl,0.1,optimal,58.93626812487996,49.0665881670224,0,4.163336342344337e-15,0,-0.9334118329775691,957.422554659888,1086.9292889255369,997.18,0.9353173327710611,19.71863800080999
paper,67,nominal,0.1,optimal,58.20296476566908,48.8385764288093,0,1.432913324722026,1,4.13567729435065,1096.898,874.0439725167656,997.1800000000001,1.148536779614103,11.485367796141034
paper,68,cmicl,0.1,optimal,29.676915857882765,44.10599901075958,0,0.08414167956497204,0,-5.8940009892404035,1096.8980000000001,923.8699234968761,997.1800000000001,0.5,38.20679118255266
paper,68,nominal,0.1,optimal,29.34762134510251,48.83857642880927,0,1.432913324722031,1,4.1356772943506215,1096.8980000000001,874.043972516766,997.1800000000001,1.148536779614103,11.485367796141034
paper,69,cmicl,0.1,optimal,-0.48523581952111694,49.70026566463911,0,0.11438301043038884,0,-5.703139363904874,1125.0,1500.0,1022.7272727272726,1.0,10.0
paper,69,nominal,0.1,optimal,-0.48523581952111605,49.70026566463911,0,0.11438301043039417,0,-5.703139363904853,1125.0,1500.0,1022.7272727272727,1.0,10.0
paper,70,cmicl,0.1,optimal,35.14812501001517,45.57039417474356,0,-2.7755575615628914e-16,0,-4.429605825256438,902.8609366304316,1203.814582173909,997.18,0.5287285032879186,39.1003287966201
paper,70,nominal,0.1,optimal,35.7007063633766,48.34599774632263,0,0.6844960800088431,1,0.7398475188408042,921.1060495864051,1228.1413994485401,997.1800000000001,0.5427601509156149,46.05530247932026
paper,71,cmicl,0.1,optimal,46.168954261843936,44.10599901075959,0,0.0841416795649707,0,-5.894000989240396,1096.8980000000001,923.8699234968759,997.18,0.5,38.20679118255265
paper,71,nominal,0.1,optimal,45.28198709258489,48.838576428809276,0,1.4329133247220291,1,4.1356772943506215,1096.8980000000001,874.0439725167656,997.1800000000001,1.148536779614103,11.485367796141034
paper,72,cmicl,0.1,optimal,30.428088440427654,48.76525600196139,0,-5.6066262743570405e-15,0,-1.23474399803861,886.8425131471229,1182.456684196164,997.18,0.9962935930508587,17.598184039156358
paper,72,nominal,0.1,optimal,30.662466914049027,47.31808784991451,0,0.09621523247877278,0,-1.3557202357368752,893.4473056728199,1191.2630742304266,997.1800000000001,1.0906167026426379,10.906167026426381
paper,73,cmicl,0.1,optimal,-0.28850777768072833,48.308241306428435,0,0.5234338557575751,0,-1.6917586935715576,1393.7683829400853,1019.032434305618,1267.0621663091683,0.5,64.76530847263601
paper,73,nominal,0.1,optimal,-1.7727437776231576,45.006925212240816,0,3.972880798090109,1,9.935055797495636,1482.932,869.3650884694524,1348.12,0.5,59.200730601122416
