scheme,instance,method,alpha,status,objective,f_true,feasible,covered_at_xstar,slack,x0,x1,x2,x3,x4
unit,83,cmicl,0.1,optimal,2578.809025905558,51.78635915580985,1,1,1.786359155810132,1096.898,988.7745238213182,997.18,1.2293868639200165,12.29386863920017
unit,83,nominal,0.1,optimal,2458.661964087056,45.20043216819364,0,0,-0.84372904391671,1010.7107405452085,928.0938967934761,997.18,1.0435331527914724,10.435331527914727
unit,84,cmicl,0.1,optimal,1548.421293202796,50.368411379354974,1,1,0.36841137935522283,938.8275603894671,1192.258511363532,997.18,1.1875859821205246,11.875859821205246
unit,84,nominal,0.1,optimal,1507.97383640904,45.86636386646076,0,0,-0.6284582092811632,874.7516656512848,1166.3355542017132,997.18,1.0654520818344917,10.65452081834492
unit,85,cmicl,0.1,optimal,2018.3468281277683,51.78635915580985,1,1,1.786359155810132,1096.898,988.7745238213182,997.18,1.2293868639200165,12.29386863920017
unit,85,nominal,0.1,optimal,1914.4611991733445,45.84933948344606,0,1,0.30675073437299005,1096.898,835.9138447418359,997.18,1.0441272099272523,10.441272099272524
unit,86,cmicl,0.1,optimal,1763.1314044503051,51.78635915580985,1,1,1.786359155810132,1096.898,988.7745238213182,997.18,1.2293868639200165,12.29386863920017
unit,86,nominal,0.1,optimal,1667.777947946882,45.8493394834461,0,1,0.30675073437299716,1096.898,835.9138447418369,997.18,1.0441272099272534,10.441272099272538
unit,87,cmicl,0.1,optimal,1322.876408199038,51.78635915580985,1,1,1.786359155810132,1096.898,988.7745238213182,997.18,1.2293868639200165,12.29386863920017
unit,87,nominal,0.1,optimal,1248.6349140883217,45.20043216819367,0,0,-0.8437290439166887,1010.7107405452084,928.093896793476,997.18,1.0435331527914724,10.435331527914727
unit,88,cmicl,0.1,optimal,1858.9470798363127,50.50005827331604,1,1,0.5000582733163341,923.0467632922112,1230.7290177229481,997.18,1.1849843612501387,11.849843612501388
unit,88,nominal,0.1,optimal,1812.0446371306407,45.86636386646076,0,0,-0.6284582092811632,874.7516656512848,1166.3355542017132,997.18,1.0654520818344917,10.65452081834492
unit,89,cmicl,0.1,optimal,1846.5404024225024,50.36841137935497,1,1,0.36841137935525836,938.8275603894666,1192.2585113635314,997.18,1.1875859821205237,11.875859821205239
unit,89,nominal,0.1,optimal,1778.22315627959,45.20043216819367,0,0,-0.8437290439166887,1010.7107405452084,928.093896793476,997.18,1.0435331527914724,10.435331527914727
unit,90,cmicl,0.1,optimal,2298.6292720378497,51.78635915580985,1,1,1.786359155810132,1096.898,988.7745238213182,997.18,1.2293868639200165,12.29386863920017
unit,90,nominal,0.1,optimal,2168.46298771367,45.84933948344606,0,1,0.30675073437299005,1096.898,835.9138447418359,997.18,1.0441272099272523,10.441272099272524
unit,91,cmicl,0.1,optimal,1941.6231488643507,51.78635915580985,1,1,1.786359155810132,1096.898,988.7745238213182,997.18,1.2293868639200165,12.29386863920017
unit,91,nominal,0.1,optimal,1796.8038909206232,45.84933948344606,0,1,0.30675073437299005,1096.898,835.9138447418359,997.18,1.0441272099272523,10.441272099272524
unit,92,cmicl,0.1,optimal,1093.0448283833275,50.500058273316114,1,1,0.5000582733163839,923.0467632922117,1230.7290177229488,997.18,1.1849843612501387,11.849843612501388
unit,92,nominal,0.1,optimal,1045.7068584019112,45.86636386646076,0,0,-0.6284582092811632,874.7516656512848,1166.3355542017132,997.18,1.0654520818344917,10.65452081834492
unit,93,cmicl,0.1,optimal,923.3730042774956,50.50005827331609,1,1,0.5000582733163768,923.0467632922113,1230.7290177229484,997.18,1.1849843612501387,11.849843612501388
unit,93,nominal,0.1,optimal,880.700360274381,45.86636386646076,0,0,-0.6284582092811632,874.7516656512848,1166.3355542017132,997.18,1.0654520818344917,10.65452081834492
unit,94,cmicl,0.1,optimal,843.3484564346885,50.50005827331609,1,1,0.5000582733163768,923.0467632922113,1230.7290177229484,997.18,1.1849843612501387,11.849843612501388
unit,94,nominal,0.1,optimal,827.9235998327174,45.86636386646076,0,0,-0.6284582092811632,874.7516656512848,1166.3355542017132,997.18,1.0654520818344917,10.65452081834492
unit,95,cmicl,0.1,optimal,2061.181003706601,51.78635915580985,1,1,1.786359155810132,1096.898,988.7745238213182,997.18,1.2293868639200165,12.29386863920017
unit,95,nominal,0.1,optimal,1935.0798733377462,45.84933948344606,0,1,0.30675073437299005,1096.898,835.9138447418359,997.18,1.0441272099272523,10.441272099272524
unit,96,cmicl,0.1,optimal,1500.9852720536903,51.78635915580985,1,1,1.786359155810132,1096.898,988.7745238213182,997.18,1.2293868639200165,12.29386863920017
unit,96,nominal,0.1,optimal,1411.5520621938304,45.84933948344606,0,1,0.30675073437299005,1096.898,835.9138447418359,997.18,1.0441272099272523,10.441272099272524
unit,97,cmicl,0.1,optimal,1687.506492820684,51.78635915580985,1,1,1.786359155810132,1096.898,988.7745238213182,997.18,1.2293868639200165,12.29386863920017
unit,97,nominal,0.1,optimal,1594.171204414605,45.200432168193686,0,0,-0.8437290439167029,1010.7107405452085,928.0938967934761,997.18,1.0435331527914735,10.435331527914734
unit,98,cmicl,0.1,optimal,1225.5697432761128,51.78635915580985,1,1,1.786359155810132,1096.898,988.7745238213182,997.18,1.2293868639200165,12.29386863920017
unit,98,nominal,0.1,optimal,1176.5907375665233,45.20043216819367,0,0,-0.8437290439166887,1010.7107405452084,928.093896793476,997.18,1.0435331527914724,10.435331527914727
unit,99,cmicl,0.1,optimal,1973.2369566907144,51.78635915580985,1,1,1.786359155810132,1096.898,988.7745238213182,997.18,1.2293868639200165,12.29386863920017
unit,99,nominal,0.1,optimal,1885.1113112105295,45.84933948344606,0,1,0.30675073437299005,1096.898,835.9138447418359,997.18,1.0441272099272523,10.441272099272524
scaled,0,cmicl,0.1,optimal,1.112683691421135,50.368411379354924,1,1,0.36841137935521573,938.8275603894666,1192.2585113635316,997.18,1.1875859821205237,11.875859821205239
scaled,0,nominal,0.1,optimal,1.0547705297698404,45.86636386646074,0,0,-0.6284582092811704,874.7516656512851,1166.3355542017134,997.18,1.065452081834491,10.654520818344913
scaled,1,cmicl,0.1,optimal,4.090747203074074,48.537593555163156,0,0,-1.4624064448365388,977.3485579570163,1148.1402349764642,997.18,1.0829183239831337,10.829183239831337
scaled,1,nominal,0.1,optimal,3.974251397618748,45.20043216819365,0,0,-0.84372904391671,1010.7107405452084,928.0938967934759,997.18,1.0435331527914724,10.435331527914727
scaled,2,cmicl,0.1,optimal,3.2785911049260883,49.3469214801041,0,0,-0.6530785198956224,932.797150261701,1243.7295336822679,997.18,1.1046019026903273,11.046019026903274
scaled,2,nominal,0.1,optimal,3.2292371498524375,45.86636386646073,0,0,-0.6284582092811917,874.7516656512852,1166.3355542017134,997.18,1.0654520818344917,10.65452081834492
scaled,3,cmicl,0.1,optimal,2.803036691780277,48.479572560381214,0,0,-1.520427439618544,1096.898,996.855101146614,997.18,1.0597111268437096,10.597111268437096
scaled,3,nominal,0.1,optimal,2.666885189365885,45.849339483446066,0,1,0.30675073437298295,1096.898,835.9138447418361,997.18,1.044127209927253,10.441272099272531
scaled,4,cmicl,0.1,optimal,2.5701922640221815,47.418807376407145,0,0,-2.5811926235925498,1096.898,1215.911596852896,997.18,0.9775970713149449,10.14153725053869
scaled,4,nominal,0.1,optimal,2.5216770123982495,43.3760639576733,0,0,-1.687063148672003,1096.898,928.9729505312234,997.18,0.9461133070962067,10.0
scaled,5,cmicl,0.1,optimal,4.695456669417747,48.479572560381214,0,0,-1.520427439618544,1096.898,996.855101146614,997.18,1.0597111268437096,10.597111268437096
scaled,5,nominal,0.1,optimal,4.534358349529488,45.849339483446066,0,1,0.30675073437298295,1096.898,835.9138447418361,997.18,1.044127209927253,10.441272099272531
scaled,6,cmicl,0.1,optimal,2.018258579822442,48.69157946701306,0,0,-1.3084205329866379,1077.841356861296,1151.7507744290547,997.18,0.5,44.640826457376214
scaled,6,nominal,0.1,optimal,1.9465043969798852,43.02792499299132,0,0,-2.1754194191667438,1043.943709656025,986.750081091908,997.18,0.9444887117424614,10.0
scaled,7,cmicl,0.1,optimal,3.8654960500727285,48.85293273680615,0,0,-1.1470672631935557,1096.898,1135.220319664518,997.18,0.5,44.60908726501248
scaled,7,nominal,0.1,optimal,3.7906995541872988,47.446489352423725,0,1,2.9634330038391283,1096.898,908.2092684682349,997.18,0.5,52.21607467706702
scaled,8,cmicl,0.1,optimal,2.8636893415631843,48.537593555163156,0,0,-1.4624064448365388,977.3485579570163,1148.1402349764642,997.18,1.0829183239831337,10.829183239831337
scaled,8,nominal,0.1,optimal,2.803809106486005,45.200432168193686,0,0,-0.8437290439167029,1010.7107405452085,928.0938967934761,997.18,1.0435331527914735,10.435331527914734
scaled,9,cmicl,0.1,optimal,2.994789725792203,49.34692148010405,0,0,-0.6530785198956437,932.7971502617007,1243.7295336822676,997.18,1.1046019026903273,11.046019026903274
scaled,9,nominal,0.1,optimal,2.9230158676699096,45.86636386646073,0,0,-0.6284582092811917,874.7516656512852,1166.3355542017134,997.18,1.0654520818344917,10.65452081834492
scaled,10,cmicl,0.1,optimal,3.553515269350049,50.50005827331609,1,1,0.5000582733163768,923.0467632922113,1230.7290177229484,997.18,1.1849843612501387,11.849843612501388
scaled,10,nominal,0.1,optimal,3.4935013127667225,45.86636386646073,0,0,-0.6284582092811917,874.7516656512852,1166.3355542017134,997.18,1.0654520818344917,10.65452081834492
scaled,11,cmicl,0.1,optimal,3.009266087134767,48.85293273680615,0,0,-1.1470672631935557,1096.898,1135.220319664518,997.18,0.5,44.60908726501248
scaled,11,nominal,0.1,optimal,2.9162992139055866,47.446489352423725,0,1,2.9634330038391283,1096.898,908.2092684682349,997.18,0.5,52.21607467706702
scaled,12,cmicl,0.1,optimal,1.2324996082740975,48.69157946701306,0,0,-1.3084205329866379,1077.841356861296,1151.7507744290547,997.18,0.5,44.640826457376214
scaled,12,nominal,0.1,optimal,1.2140619216841966,45.816652544138016,0,0,-1.1507605980919138,1096.898,1145.4256947410922,997.18,0.5,37.23338631045256
scaled,13,cmicl,0.1,optimal,3.757447455000603,50.59129184754108,1,1,0.5912918475413846,1010.5620105187877,1347.4160140250503,997.18,0.5,47.76528505065534
scaled,13,nominal,0.1,optimal,3.7210083472633295,49.193927099372885,0,1,1.518929028481672,968.8819608278689,1291.8426144371585,997.18,0.5,48.44409804139344
scaled,14,cmicl,0.1,optimal,3.4768966303693905,48.85293273680615,0,0,-1.1470672631935557,1096.898,1135.220319664518,997.18,0.5,44.60908726501248
scaled,14,nominal,0.1,optimal,3.318697122919249,47.446489352423725,0,1,2.9634330038391283,1096.898,908.2092684682349,997.18,0.5,52.21607467706702
scaled,15,cmicl,0.1,optimal,4.486632962565918,48.85293273680615,0,0,-1.1470672631935557,1096.898,1135.220319664518,997.18,0.5,44.60908726501248
scaled,15,nominal,0.1,optimal,4.391426166472357,47.446489352423725,0,1,2.9634330038391283,1096.898,908.2092684682349,997.18,0.5,52.21607467706702
scaled,16,cmicl,0.1,optimal,3.2950641855288243,48.69157946701306,0,0,-1.3084205329866379,1077.841356861296,1151.7507744290547,997.18,0.5,44.640826457376214
scaled,16,nominal,0.1,optimal,3.2283433353669033,47.446489352423725,0,1,2.9634330038391283,1096.898,908.2092684682349,997.18,0.5,52.21607467706702
scaled,17,cmicl,0.1,optimal,4.257878450095604,48.479572560381214,0,0,-1.520427439618544,1096.898,996.855101146614,997.18,1.0597111268437096,10.597111268437096
scaled,17,nominal,0.1,optimal,4.146419937418399,45.849339483446066,0,1,0.30675073437298295,1096.898,835.9138447418361,997.18,1.044127209927253,10.441272099272531
scaled,18,cmicl,0.1,optimal,2.6552406027708497,48.479572560381214,0,0,-1.520427439618544,1096.898,996.855101146614,997.18,1.0597111268437096,10.597111268437096
scaled,18,nominal,0.1,optimal,2.4962078239136294,45.849339483446094,0,1,0.30675073437301137,1096.898,835.9138447418366,997.18,1.044127209927253,10.441272099272531
scaled,19,cmicl,0.1,optimal,4.546539237775334,49.346921480104044,0,0,-0.653078519895665,932.7971502617006,1243.7295336822674,997.18,1.1046019026903273,11.046019026903274
scaled,19,nominal,0.1,optimal,4.431831670943179,43.62350660889487,0,0,-0.24218289966609774,914.7820811676866,1219.7094415569154,997.18,0.960788073695583,10.0
scaled,20,cmicl,0.1,optimal,3.465959742356684,48.69157946701306,0,0,-1.3084205329866379,1077.841356861296,1151.7507744290547,997.18,0.5,44.640826457376214
scaled,20,nominal,0.1,optimal,3.4431735911956856,47.44648935242371,0,1,2.9634330038391,1096.898,908.2092684682358,997.18,0.5,52.216074677067034
scaled,21,cmicl,0.1,optimal,3.7436026035291703,48.479572560381214,0,0,-1.520427439618544,1096.898,996.855101146614,997.18,1.0597111268437096,10.597111268437096
scaled,21,nominal,0.1,optimal,3.668617960755896,45.20043216819365,0,0,-0.84372904391671,1010.7107405452084,928.0938967934759,997.18,1.0435331527914724,10.435331527914727
scaled,22,cmicl,0.1,optimal,2.7278272368712377,49.3469214801041,0,0,-0.6530785198956224,932.797150261701,1243.7295336822679,997.18,1.1046019026903273,11.046019026903274
scaled,22,nominal,0.1,optimal,2.6880585911183132,45.86636386646073,0,0,-0.6284582092811917,874.7516656512852,1166.3355542017134,997.18,1.0654520818344917,10.65452081834492
scaled,23,cmicl,0.1,optimal,2.0414381724379727,48.85293273680632,0,0,-1.147067263193648,1096.898,1135.2203196645278,997.18,0.5,44.60908726501267
scaled,23,nominal,0.1,optimal,1.846201688152232,47.446489352423725,0,1,2.9634330038391283,1096.898,908.2092684682349,997.18,0.5,52.21607467706702
scaled,24,cmicl,0.1,optimal,3.885651098968534,48.85293273680615,0,0,-1.1470672631935557,1096.898,1135.220319664518,997.18,0.5,44.60908726501248
scaled,24,nominal,0.1,optimal,3.8144998567955217,47.446489352423725,0,1,2.9634330038391283,1096.898,908.2092684682349,997.18,0.5,52.21607467706702
scaled,25,cmicl,0.1,optimal,1.8593790837643345,48.479572560381214,0,0,-1.520427439618544,1096.898,996.855101146614,997.18,1.0597111268437096,10.597111268437096
scaled,25,nominal,0.1,optimal,1.721457336659934,45.84933948344611,0,1,0.30675073437301137,1096.898,835.9138447418363,997.18,1.0441272099272536,10.441272099272538
scaled,26,cmicl,0.1,optimal,3.84009049436908,48.69157946701306,0,0,-1.3084205329866379,1077.841356861296,1151.7507744290547,997.18,0.5,44.640826457376214
scaled,26,nominal,0.1,optimal,3.746486268470935,47.446489352423725,0,1,2.9634330038391283,1096.898,908.2092684682349,997.18,0.5,52.21607467706702
scaled,27,cmicl,0.1,optimal,3.598839521769862,48.85293273680632,0,0,-1.147067263193648,1096.898,1135.2203196645278,997.18,0.5,44.60908726501267
scaled,27,nominal,0.1,optimal,3.4531837788498927,47.446489352423725,0,1,2.9634330038391283,1096.898,908.2092684682349,997.18,0.5,52.21607467706702
scaled,28,cmicl,0.1,optimal,3.7021758716977375,48.479572560381214,0,0,-1.520427439618544,1096.898,996.855101146614,997.18,1.0597111268437096,10.597111268437096
scaled,28,nominal,0.1,optimal,3.6089254654663794,45.849339483446094,0,1,0.30675073437301137,1096.898,835.9138447418366,997.18,1.044127209927253,10.441272099272531
scaled,29,cmicl,0.1,optimal,3.604817134364391,49.346921480104044,0,0,-0.653078519895665,932.7971502617006,1243.7295336822674,997.18,1.1046019026903273,11.046019026903274
scaled,29,nominal,0.1,optimal,3.5361475150133534,44.44203607994717,0,0,-0.5054052236298219,900.1713767837202,1200.2285023782936,997.18,0.9999999999999983,10.0
scaled,30,cmicl,0.1,optimal,0.9817702375008326,48.85293273680615,0,0,-1.1470672631935557,1096.898,1135.220319664518,997.18,0.5,44.60908726501248
scaled,30,nominal,0.1,optimal,0.9259931887964258,47.446489352423725,0,1,2.9634330038391283,1096.898,908.2092684682349,997.18,0.5,52.21607467706702
scaled,31,cmicl,0.1,optimal,2.432516531091839,48.85293273680632,0,0,-1.147067263193648,1096.898,1135.2203196645278,997.18,0.5,44.60908726501267
scaled,31,nominal,0.1,optimal,2.233491751629037,47.446489352423725,0,1,2.9634330038391283,1096.898,908.2092684682349,997.18,0.5,52.21607467706702
scaled,32,cmicl,0.1,optimal,2.9614405312376024,48.85293273680615,0,0,-1.1470672631935557,1096.898,1135.220319664518,997.18,0.5,44.60908726501248
scaled,32,nominal,0.1,optimal,2.8691417712208676,43.37606395767332,0,0,-1.6870631486719816,1096.898,928.9729505312232,997.18,0.9461133070962067,10.0
scaled,33,cmicl,0.1,optimal,3.6126332066184235,48.69157946701306,0,0,-1.3084205329866379,1077.841356861296,1151.7507744290547,997.18,0.5,44.640826457376214
scaled,33,nominal,0.1,optimal,3.5745796068016387,45.81665254413798,0,0,-1.1507605980918711,1096.898,1145.4256947410897,997.18,0.5,37.23338631045253
scaled,34,cmicl,0.1,optimal,2.4346825146716315,48.479572560381214,0,0,-1.520427439618544,1096.898,996.855101146614,997.18,1.0597111268437096,10.597111268437096
scaled,34,nominal,0.1,optimal,2.278762002857372,45.849339483446094,0,1,0.30675073437301137,1096.898,835.9138447418366,997.18,1.044127209927253,10.441272099272531
scaled,35,cmicl,0.1,optimal,4.94793621406829,51.38692835341413,1,1,1.3869283534144188,1096.898,1021.1375104492706,997.18,0.9340172955751245,18.051365722357644
scaled,35,nominal,0.1,optimal,4.824454481562662,44.213876018975064,0,0,-1.8217618106844569,1025.1203143716368,955.5276318760505,997.18,0.9999999999999983,10.0
scaled,36,cmicl,0.1,optimal,2.0398624926389464,49.346921480104044,0,0,-0.653078519895665,932.7971502617006,1243.7295336822674,997.18,1.1046019026903273,11.046019026903274
scaled,36,nominal,0.1,optimal,1.9468930813789327,43.6235066088949,0,0,-0.24218289966607642,914.7820811676869,1219.7094415569159,997.18,0.9607880736955832,10.0
scaled,37,cmicl,0.1,optimal,3.6012126533132616,48.479572560381214,0,0,-1.520427439618544,1096.898,996.855101146614,997.18,1.0597111268437096,10.597111268437096
scaled,37,nominal,0.1,optimal,3.529287061853834,43.376063957673296,0,0,-1.6870631486719745,1096.898,928.9729505312224,997.18,0.9461133070962064,10.0
scaled,38,cmicl,0.1,optimal,2.3679647264051,48.479572560381214,0,0,-1.520427439618544,1096.898,996.855101146614,997.18,1.0597111268437096,10.597111268437096
scaled,38,nominal,0.1,optimal,2.2847131542592605,45.84933948344611,0,1,0.30675073437301137,1096.898,835.9138447418363,997.18,1.0441272099272536,10.441272099272538
scaled,39,cmicl,0.1,optimal,3.3927532361082924,50.59129184754107,1,1,0.5912918475413491,1010.5620105187882,1347.416014025051,997.18,0.5,47.76528505065535
scaled,39,nominal,0.1,optimal,3.3286914988760725,46.75972736873561,0,1,1.2771769115311145,1007.051158949241,1342.7348785989877,997.18,0.5,38.286867049543844
scaled,40,cmicl,0.1,optimal,2.623916285940272,48.537593555163156,0,0,-1.4624064448365388,977.3485579570163,1148.1402349764642,997.18,1.0829183239831337,10.829183239831337
scaled,40,nominal,0.1,optimal,2.587127157204328,45.20043216819367,0,0,-0.8437290439166887,1010.7107405452084,928.093896793476,997.18,1.0435331527914724,10.435331527914727
scaled,41,cmicl,0.1,optimal,2.1890194366117965,48.479572560381214,0,0,-1.520427439618544,1096.898,996.855101146614,997.18,1.0597111268437096,10.597111268437096
scaled,41,nominal,0.1,optimal,2.0350189437744497,45.849339483446094,0,1,0.30675073437301137,1096.898,835.9138447418366,997.18,1.044127209927253,10.441272099272531
scaled,42,cmicl,0.1,optimal,1.0688833189398212,48.852932736806316,0,0,-1.147067263193648,1096.898,1135.2203196645276,997.18,0.5,44.60908726501266
scaled,42,nominal,0.1,optimal,0.9924012275720533,47.446489352423725,0,1,2.9634330038391283,1096.898,908.2092684682349,997.18,0.5,52.21607467706702
scaled,43,cmicl,0.1,optimal,3.318995414611005,48.479572560381214,0,0,-1.520427439618544,1096.898,996.855101146614,997.18,1.0597111268437096,10.597111268437096
scaled,43,nominal,0.1,optimal,3.1742964442854724,45.84933948344615,0,1,0.3067507343730469,1096.898,835.9138447418367,997.18,1.0441272099272534,10.441272099272545
scaled,44,cmicl,0.1,optimal,1.33151485079464,49.34692148010405,0,0,-0.6530785198956437,932.7971502617007,1243.7295336822676,997.18,1.1046019026903273,11.046019026903274
scaled,44,nominal,0.1,optimal,1.2659087510816533,45.86636386646073,0,0,-0.6284582092811917,874.7516656512852,1166.3355542017134,997.18,1.0654520818344917,10.65452081834492
scaled,45,cmicl,0.1,optimal,2.0425934465945543,48.69157946701306,0,0,-1.3084205329866379,1077.841356861296,1151.7507744290547,997.18,0.5,44.640826457376214
scaled,45,nominal,0.1,optimal,1.9656916702063452,47.446489352423725,0,1,2.9634330038391283,1096.898,908.2092684682349,997.18,0.5,52.21607467706702
scaled,46,cmicl,0.1,optimal,2.985872521782362,48.69157946701306,0,0,-1.3084205329866379,1077.841356861296,1151.7507744290547,997.18,0.5,44.640826457376214
scaled,46,nominal,0.1,optimal,2.8998039539537714,47.446489352423725,0,1,2.9634330038391283,1096.898,908.2092684682349,997.18,0.5,52.21607467706702
scaled,47,cmicl,0.1,optimal,3.522550982026071,48.537593555163156,0,0,-1.4624064448365388,977.3485579570163,1148.1402349764642,997.18,1.0829183239831337,10.829183239831337
scaled,47,nominal,0.1,optimal,3.4525972684753508,43.62350660889486,0,0,-0.24218289966608353,914.7820811676866,1219.7094415569154,997.18,0.9607880736955827,10.0
scaled,48,cmicl,0.1,optimal,3.8169485640832437,48.479572560381214,0,0,-1.520427439618544,1096.898,996.855101146614,997.18,1.0597111268437096,10.597111268437096
scaled,48,nominal,0.1,optimal,3.6629308856229144,45.849339483446094,0,1,0.30675073437301137,1096.898,835.9138447418366,997.18,1.044127209927253,10.441272099272531
scaled,49,cmicl,0.1,optimal,3.992376381987703,48.479572560381214,0,0,-1.520427439618544,1096.898,996.855101146614,997.18,1.0597111268437096,10.597111268437096
scaled,49,nominal,0.1,optimal,3.889837203843441,45.84933948344611,0,1,0.30675073437301137,1096.898,835.9138447418363,997.18,1.0441272099272536,10.441272099272538
scaled,50,cmicl,0.1,optimal,4.074740040177759,48.69157946701306,0,0,-1.3084205329866379,1077.841356861296,1151.7507744290547,997.18,0.5,44.640826457376214
scaled,50,nominal,0.1,optimal,4.03974670092003,45.81665254413798,0,0,-1.1507605980918711,1096.898,1145.4256947410897,997.18,0.5,37.23338631045253
scaled,51,cmicl,0.1,optimal,2.1146980248113527,48.479572560381214,0,0,-1.520427439618544,1096.898,996.855101146614,997.18,1.0597111268437096,10.597111268437096
scaled,51,nominal,0.1,optimal,1.9714662699022543,45.849339483446094,0,1,0.30675073437301137,1096.898,835.9138447418366,997.18,1.044127209927253,10.441272099272531
scaled,52,cmicl,0.1,optimal,3.565752073221496,49.346921480104044,0,0,-0.653078519895665,932.7971502617006,1243.7295336822674,997.18,1.1046019026903273,11.046019026903274
scaled,52,nominal,0.1,optimal,3.4903590017875548,45.86636386646075,0,0,-0.6284582092812059,874.7516656512853,1166.3355542017136,997.18,1.0654520818344917,10.654520818344928
scaled,53,cmicl,0.1,optimal,1.4772302153983996,48.85293271349619,0,0,-1.1470655290743181,1096.898,1135.2202607218849,997.18,0.5,44.6090892669243
scaled,53,nominal,0.1,optimal,1.360202280250534,47.446489352423725,0,1,2.9634330038391283,1096.898,908.2092684682349,997.18,0.5,52.21607467706702
scaled,54,cmicl,0.1,optimal,2.5750429950356155,48.479572560381214,0,0,-1.520427439618544,1096.898,996.855101146614,997.18,1.0597111268437096,10.597111268437096
scaled,54,nominal,0.1,optimal,2.4357360771111307,45.849339483446094,0,1,0.30675073437301137,1096.898,835.9138447418366,997.18,1.044127209927253,10.441272099272531
scaled,55,cmicl,0.1,optimal,3.8386506089982073,48.479572560381214,0,0,-1.520427439618544,1096.898,996.855101146614,997.18,1.0597111268437096,10.597111268437096
scaled,55,nominal,0.1,optimal,3.690484856302057,45.20043216819364,0,0,-0.84372904391671,1010.7107405452085,928.093896793476,997.18,1.0435331527914724,10.435331527914727
scaled,56,cmicl,0.1,optimal,4.276205753232038,48.479572560381214,0,0,-1.520427439618544,1096.898,996.855101146614,997.18,1.0597111268437096,10.597111268437096
scaled,56,nominal,0.1,optimal,4.154276926350808,45.849339483446066,0,1,0.30675073437298295,1096.898,835.9138447418361,997.18,1.044127209927253,10.441272099272531
scaled,57,cmicl,0.1,optimal,3.460603419301936,48.69157946701306,0,0,-1.3084205329866379,1077.841356861296,1151.7507744290547,997.18,0.5,44.640826457376214
scaled,57,nominal,0.1,optimal,3.411769170972749,47.89884478204492,0,1,2.9535954619461933,1060.5517994816194,987.3258155380945,997.18,0.5,53.02758997408096
scaled,58,cmicl,0.1,optimal,2.1556310149345124,49.346921480104044,0,0,-0.653078519895665,932.7971502617006,1243.7295336822674,997.18,1.1046019026903273,11.046019026903274
scaled,58,nominal,0.1,optimal,2.101217624432548,43.62350660889487,0,0,-0.24218289966609774,914.7820811676866,1219.7094415569154,997.18,0.960788073695583,10.0
scaled,59,cmicl,0.1,optimal,3.9242870746502563,49.346921480104044,0,0,-0.653078519895665,932.7971502617006,1243.7295336822674,997.18,1.1046019026903273,11.046019026903274
scaled,59,nominal,0.1,optimal,3.8362628045282716,43.62350660889487,0,0,-0.24218289966609774,914.7820811676866,1219.7094415569154,997.18,0.960788073695583,10.0
scaled,60,cmicl,0.1,optimal,2.1689916539875664,48.537593555163156,0,0,-1.4624064448365388,977.3485579570163,1148.1402349764642,997.18,1.0829183239831337,10.829183239831337
scaled,60,nominal,0.1,optimal,2.054069508404337,45.200432168193686,0,0,-0.8437290439167029,1010.7107405452085,928.0938967934761,997.18,1.0435331527914735,10.435331527914734
scaled,61,cmicl,0.1,optimal,4.248598871638086,48.69157946701306,0,0,-1.3084205329866379,1077.841356861296,1151.7507744290547,997.18,0.5,44.640826457376214
scaled,61,nominal,0.1,optimal,4.169663734050489,47.446489352423725,0,1,2.9634330038391283,1096.898,908.2092684682349,997.18,0.5,52.21607467706702
scaled,62,cmicl,0.1,optimal,3.0698508347870126,48.479572560381214,0,0,-1.520427439618544,1096.898,996.855101146614,997.18,1.0597111268437096,10.597111268437096
scaled,62,nominal,0.1,optimal,3.0042338660826533,45.849339483446144,0,1,0.3067507343730327,1096.898,835.9138447418367,997.18,1.0441272099272534,10.441272099272538
scaled,63,cmicl,0.1,optimal,1.854534634766155,48.479572560381214,0,0,-1.520427439618544,1096.898,996.855101146614,997.18,1.0597111268437096,10.597111268437096
scaled,63,nominal,0.1,optimal,1.739761703619059,45.849339483446094,0,1,0.30675073437301137,1096.898,835.9138447418366,997.18,1.044127209927253,10.441272099272531
scaled,64,cmicl,0.1,optimal,3.746300067524034,48.47957256038113,0,0,-1.5204274396185582,1096.898,996.8551011466122,997.18,1.059711126843708,10.597111268437082
scaled,64,nominal,0.1,optimal,3.6660639504616426,45.20043216819365,0,0,-0.84372904391671,1010.7107405452084,928.0938967934759,997.18,1.0435331527914724,10.435331527914727
scaled,65,cmicl,0.1,optimal,2.7163024424115827,48.86142361955987,0,0,-1.1385763804398437,979.5862187998755,1146.859959307006,997.18,1.0744534001842239,11.301089705601413
scaled,65,nominal,0.1,optimal,2.673452766293126,43.02792499299132,0,0,-2.1754194191667438,1043.943709656025,986.750081091908,997.18,0.9444887117424614,10.0
scaled,66,cmicl,0.1,optimal,2.5589799741235457,50.50005827331609,1,1,0.5000582733163768,923.0467632922113,1230.7290177229484,997.18,1.1849843612501387,11.849843612501388
scaled,66,nominal,0.1,optimal,2.4992694924321035,45.86636386646073,0,0,-0.6284582092811917,874.7516656512852,1166.3355542017134,997.18,1.0654520818344917,10.65452081834492
scaled,67,cmicl,0.1,optimal,3.477229414474352,48.47957256038111,0,0,-1.5204274396185724,1096.898,996.8551011466108,997.18,1.059711126843708,10.597111268437082
scaled,67,nominal,0.1,optimal,3.3496285069202303,45.200432168193686,0,0,-0.8437290439167029,1010.7107405452085,928.0938967934761,997.18,1.0435331527914735,10.435331527914734
