outcome,constraint_mode,given_mean,given_sd,prescribed_mean,prescribed_sd,pct_change,n_test,n_prescribed_eval,mean_solve_time,solve_time_sd,method,n_method_feasible,realization,subsample_seed,rhs,frac,strength
Gastrointestinal,dlt_only,0.8602150537634409,0.34864326633713344,0.946236559139785,0.22677279367959727,10.000000000000004,96,93,0.016702711582183838,0.02942449552573389,robust_reg,96,6,7042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.723112888852,1.7982054651714736,12.364865519420007,1.1383901715279423,15.310410769570575,96,93,0.016702711582183838,0.02942449552573389,robust_reg,96,6,7042,0.6,0.5,calibrated
all_constraints,dlt_only,0.6989247311827957,0.46121168950265595,0.20430107526881722,0.4053752900211121,-70.76923076923076,96,93,0.016702711582183838,0.02942449552573389,robust_reg,96,6,7042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.8526315789473684,0.3563533105934119,0.7578947368421053,0.43063015364384744,-11.111111111111105,96,95,0.0759423350294431,0.04851985538364497,robust_reg,96,6,7042,0.6,0.5,calibrated
Blood,all_constraints,0.8736842105263158,0.33396729560733096,0.3684210526315789,0.4849354328363279,-57.831325301204814,96,95,0.0759423350294431,0.04851985538364497,robust_reg,96,6,7042,0.6,0.5,calibrated
Constitutional,all_constraints,0.8736842105263158,0.333967295607331,0.968421052631579,0.1758040240472914,10.843373493975898,96,95,0.0759423350294431,0.04851985538364497,robust_reg,96,6,7042,0.6,0.5,calibrated
Infection,all_constraints,0.8736842105263158,0.333967295607331,0.4842105263157895,0.502401845917822,-44.578313253012055,96,95,0.0759423350294431,0.04851985538364497,robust_reg,96,6,7042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.8631578947368421,0.34550383548659225,0.968421052631579,0.17580402404729137,12.19512195121951,96,95,0.0759423350294431,0.04851985538364497,robust_reg,96,6,7042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.6999871958255,1.7864730982355768,12.116386689830016,1.4020911039551256,13.237394289192334,96,95,0.0759423350294431,0.04851985538364497,robust_reg,96,6,7042,0.6,0.5,calibrated
all_constraints,all_constraints,0.7052631578947368,0.4583430892442982,0.28421052631578947,0.4534303740855228,-59.70149253731343,96,95,0.0759423350294431,0.04851985538364497,robust_reg,96,6,7042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8494623655913979,0.35953582875036627,0.989247311827957,0.10369516947304255,16.455696202531644,96,93,0.06975588202476501,0.06198305185210508,cp,93,6,7042,0.6,0.5,calibrated
Blood,dlt_only,0.8817204301075269,0.32468922819237606,0.8709677419354839,0.3370526488229122,-1.21951219512195,96,93,0.06975588202476501,0.06198305185210508,cp,93,6,7042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8709677419354839,0.3370526488229122,0.989247311827957,0.10369516947304255,13.580246913580247,96,93,0.06975588202476501,0.06198305185210508,cp,93,6,7042,0.6,0.5,calibrated
Infection,dlt_only,0.8709677419354839,0.33705264882291225,0.978494623655914,0.14584794223227637,12.34567901234568,96,93,0.06975588202476501,0.06198305185210508,cp,93,6,7042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8602150537634409,0.34864326633713344,1.0,0.0,16.249999999999996,96,93,0.06975588202476501,0.06198305185210508,cp,93,6,7042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.723112888852,1.7982054651714736,10.7311048569181,1.3734994762445198,0.07453029870092627,96,93,0.06975588202476501,0.06198305185210508,cp,93,6,7042,0.6,0.5,calibrated
all_constraints,dlt_only,0.6989247311827957,0.46121168950265595,0.8709677419354839,0.3370526488229122,24.615384615384606,96,93,0.06975588202476501,0.06198305185210508,cp,93,6,7042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.8526315789473684,0.3563533105934119,0.968421052631579,0.17580402404729137,13.58024691358025,96,95,0.10730205724636714,0.034154059268874555,cp,95,6,7042,0.6,0.5,calibrated
Blood,all_constraints,0.8736842105263158,0.33396729560733096,0.6421052631578947,0.4819241017687551,-26.506024096385545,96,95,0.10730205724636714,0.034154059268874555,cp,95,6,7042,0.6,0.5,calibrated
Constitutional,all_constraints,0.8736842105263158,0.333967295607331,0.9789473684210527,0.1443214031708876,12.048192771084336,96,95,0.10730205724636714,0.034154059268874555,cp,95,6,7042,0.6,0.5,calibrated
Infection,all_constraints,0.8736842105263158,0.333967295607331,0.7789473684210526,0.41715723267721977,-10.84337349397591,96,95,0.10730205724636714,0.034154059268874555,cp,95,6,7042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.8631578947368421,0.34550383548659225,1.0,0.0,15.853658536585364,96,95,0.10730205724636714,0.034154059268874555,cp,95,6,7042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.6999871958255,1.7864730982355768,11.26373434031397,1.5496530151206893,5.268671206526406,96,95,0.10730205724636714,0.034154059268874555,cp,95,6,7042,0.6,0.5,calibrated
all_constraints,all_constraints,0.7052631578947368,0.4583430892442982,0.631578947368421,0.48493543283632795,-10.447761194029852,96,95,0.10730205724636714,0.034154059268874555,cp,95,6,7042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.010466059048970541,0.000927042273978206,nominal,96,7,8042,0.6,0.5,calibrated
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.010466059048970541,0.000927042273978206,nominal,96,7,8042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9166666666666666,0.27783625115549687,6.02409638554216,96,96,0.010466059048970541,0.000927042273978206,nominal,96,7,8042,0.6,0.5,calibrated
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.010466059048970541,0.000927042273978206,nominal,96,7,8042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.010466059048970541,0.000927042273978206,nominal,96,7,8042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.992224108393252,0.9740353829262507,12.175436761131996,96,96,0.010466059048970541,0.000927042273978206,nominal,96,7,8042,0.6,0.5,calibrated
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9166666666666666,0.27783625115549687,31.343283582089555,96,96,0.010466059048970541,0.000927042273978206,nominal,96,7,8042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.8631578947368421,0.34550383548659225,1.0,0.0,15.853658536585364,96,95,0.043013994892438255,0.022051578783369198,nominal,96,7,8042,0.6,0.5,calibrated
Blood,all_constraints,0.8736842105263158,0.33396729560733096,1.0,0.0,14.457831325301198,96,95,0.043013994892438255,0.022051578783369198,nominal,96,7,8042,0.6,0.5,calibrated
Constitutional,all_constraints,0.8736842105263158,0.333967295607331,0.9473684210526315,0.22448148540588725,8.433734939759024,96,95,0.043013994892438255,0.022051578783369198,nominal,96,7,8042,0.6,0.5,calibrated
Infection,all_constraints,0.8736842105263158,0.333967295607331,1.0,0.0,14.457831325301198,96,95,0.043013994892438255,0.022051578783369198,nominal,96,7,8042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.8736842105263158,0.333967295607331,1.0,0.0,14.457831325301198,96,95,0.043013994892438255,0.022051578783369198,nominal,96,7,8042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.725087536752348,1.7563102885413053,11.848683962981788,1.0721284420099726,10.476338047397189,96,95,0.043013994892438255,0.022051578783369198,nominal,96,7,8042,0.6,0.5,calibrated
all_constraints,all_constraints,0.7052631578947368,0.4583430892442982,0.9473684210526315,0.22448148540588725,34.32835820895522,96,95,0.043013994892438255,0.022051578783369198,nominal,96,7,8042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.011949367821216583,0.0012248977493883094,robust_reg,96,7,8042,0.6,0.5,calibrated
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.011949367821216583,0.0012248977493883094,robust_reg,96,7,8042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9166666666666666,0.27783625115549687,6.02409638554216,96,96,0.011949367821216583,0.0012248977493883094,robust_reg,96,7,8042,0.6,0.5,calibrated
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.011949367821216583,0.0012248977493883094,robust_reg,96,7,8042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.011949367821216583,0.0012248977493883094,robust_reg,96,7,8042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.992224108393252,0.9740353829262507,12.175436761131996,96,96,0.011949367821216583,0.0012248977493883094,robust_reg,96,7,8042,0.6,0.5,calibrated
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9166666666666666,0.27783625115549687,31.343283582089555,96,96,0.011949367821216583,0.0012248977493883094,robust_reg,96,7,8042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.8631578947368421,0.34550383548659225,1.0,0.0,15.853658536585364,96,95,0.058703795075416565,0.10139195373498898,robust_reg,95,7,8042,0.6,0.5,calibrated
Blood,all_constraints,0.8736842105263158,0.33396729560733096,1.0,0.0,14.457831325301198,96,95,0.058703795075416565,0.10139195373498898,robust_reg,95,7,8042,0.6,0.5,calibrated
Constitutional,all_constraints,0.8736842105263158,0.333967295607331,0.9263157894736842,0.26264227200873946,6.024096385542162,96,95,0.058703795075416565,0.10139195373498898,robust_reg,95,7,8042,0.6,0.5,calibrated
Infection,all_constraints,0.8736842105263158,0.333967295607331,1.0,0.0,14.457831325301198,96,95,0.058703795075416565,0.10139195373498898,robust_reg,95,7,8042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.8736842105263158,0.333967295607331,1.0,0.0,14.457831325301198,96,95,0.058703795075416565,0.10139195373498898,robust_reg,95,7,8042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.725087536752348,1.7563102885413053,11.836347969881619,1.0954097434473569,10.361318071495857,96,95,0.058703795075416565,0.10139195373498898,robust_reg,95,7,8042,0.6,0.5,calibrated
all_constraints,all_constraints,0.7052631578947368,0.4583430892442982,0.9263157894736842,0.26264227200873946,31.34328358208956,96,95,0.058703795075416565,0.10139195373498898,robust_reg,95,7,8042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.017981397608915966,0.025368938213022173,cp,96,7,8042,0.6,0.5,calibrated
Blood,dlt_only,0.875,0.33245498310218435,0.9895833333333334,0.10206207261596575,13.0952380952381,96,96,0.017981397608915966,0.025368938213022173,cp,96,7,8042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9375,0.2433321316961438,8.43373493975903,96,96,0.017981397608915966,0.025368938213022173,cp,96,7,8042,0.6,0.5,calibrated
Infection,dlt_only,0.8645833333333334,0.34396424742808945,0.9895833333333334,0.10206207261596575,14.457831325301203,96,96,0.017981397608915966,0.025368938213022173,cp,96,7,8042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.017981397608915966,0.025368938213022173,cp,96,7,8042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.782374637953298,1.1093334723914,10.212501796948109,96,96,0.017981397608915966,0.025368938213022173,cp,96,7,8042,0.6,0.5,calibrated
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9270833333333334,0.2613645031536837,32.8358208955224,96,96,0.017981397608915966,0.025368938213022173,cp,96,7,8042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.8631578947368421,0.34550383548659225,1.0,0.0,15.853658536585364,96,95,0.05152464906374613,0.022349164649560674,cp,96,7,8042,0.6,0.5,calibrated
Blood,all_constraints,0.8736842105263158,0.33396729560733096,1.0,0.0,14.457831325301198,96,95,0.05152464906374613,0.022349164649560674,cp,96,7,8042,0.6,0.5,calibrated
Constitutional,all_constraints,0.8736842105263158,0.333967295607331,0.9473684210526315,0.22448148540588725,8.433734939759024,96,95,0.05152464906374613,0.022349164649560674,cp,96,7,8042,0.6,0.5,calibrated
Infection,all_constraints,0.8736842105263158,0.333967295607331,1.0,0.0,14.457831325301198,96,95,0.05152464906374613,0.022349164649560674,cp,96,7,8042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.8736842105263158,0.333967295607331,1.0,0.0,14.457831325301198,96,95,0.05152464906374613,0.022349164649560674,cp,96,7,8042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.725087536752348,1.7563102885413053,11.848385119781254,1.0723938363301075,10.47355165335136,96,95,0.05152464906374613,0.022349164649560674,cp,96,7,8042,0.6,0.5,calibrated
all_constraints,all_constraints,0.7052631578947368,0.4583430892442982,0.9473684210526315,0.22448148540588725,34.32835820895522,96,95,0.05152464906374613,0.022349164649560674,cp,96,7,8042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,0.9895833333333334,0.10206207261596574,15.853658536585376,96,96,0.009123759965101877,0.0019039856507044829,nominal,96,8,9042,0.6,0.5,calibrated
Blood,dlt_only,0.875,0.33245498310218435,0.9895833333333334,0.10206207261596574,13.0952380952381,96,96,0.009123759965101877,0.0019039856507044829,nominal,96,8,9042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9583333333333334,0.20087527770480484,10.843373493975903,96,96,0.009123759965101877,0.0019039856507044829,nominal,96,8,9042,0.6,0.5,calibrated
Infection,dlt_only,0.8645833333333334,0.34396424742808945,0.9895833333333334,0.10206207261596574,14.457831325301203,96,96,0.009123759965101877,0.0019039856507044829,nominal,96,8,9042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.009123759965101877,0.0019039856507044829,nominal,96,8,9042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.941119771643661,0.9691211587118165,11.697406060283015,96,96,0.009123759965101877,0.0019039856507044829,nominal,96,8,9042,0.6,0.5,calibrated
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9583333333333334,0.20087527770480484,37.31343283582091,96,96,0.009123759965101877,0.0019039856507044829,nominal,96,8,9042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.9036144578313253,0.29691330061333543,1.0,0.0,10.666666666666663,96,83,0.04024492700894674,0.030638295089887718,nominal,89,8,9042,0.6,0.5,calibrated
Blood,all_constraints,0.891566265060241,0.3128175729878781,1.0,0.0,12.162162162162165,96,83,0.04024492700894674,0.030638295089887718,nominal,89,8,9042,0.6,0.5,calibrated
Constitutional,all_constraints,0.9518072289156626,0.2154753371565183,1.0,0.0,5.063291139240512,96,83,0.04024492700894674,0.030638295089887718,nominal,89,8,9042,0.6,0.5,calibrated
Infection,all_constraints,0.9397590361445783,0.239379155844276,1.0,0.0,6.410256410256407,96,83,0.04024492700894674,0.030638295089887718,nominal,89,8,9042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.9036144578313253,0.29691330061333543,0.9879518072289156,0.10976425998969035,9.333333333333327,96,83,0.04024492700894674,0.030638295089887718,nominal,89,8,9042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.843134967393205,1.7833103227259628,11.963010390018454,1.027673358377113,10.327967197612757,96,83,0.04024492700894674,0.030638295089887718,nominal,89,8,9042,0.6,0.5,calibrated
all_constraints,all_constraints,0.7951807228915663,0.4060228320078394,0.9879518072289156,0.10976425998969035,24.242424242424235,96,83,0.04024492700894674,0.030638295089887718,nominal,89,8,9042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,0.9895833333333334,0.10206207261596574,15.853658536585376,96,96,0.009463079273700714,0.00256100842978273,robust_reg,96,8,9042,0.6,0.5,calibrated
Blood,dlt_only,0.875,0.33245498310218435,0.9895833333333334,0.10206207261596574,13.0952380952381,96,96,0.009463079273700714,0.00256100842978273,robust_reg,96,8,9042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9375,0.2433321316961438,8.43373493975903,96,96,0.009463079273700714,0.00256100842978273,robust_reg,96,8,9042,0.6,0.5,calibrated
Infection,dlt_only,0.8645833333333334,0.34396424742808945,0.9895833333333334,0.10206207261596574,14.457831325301203,96,96,0.009463079273700714,0.00256100842978273,robust_reg,96,8,9042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.009463079273700714,0.00256100842978273,robust_reg,96,8,9042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.94878019789151,0.9630116294306321,11.769061797564266,96,96,0.009463079273700714,0.00256100842978273,robust_reg,96,8,9042,0.6,0.5,calibrated
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9375,0.2433321316961438,34.32835820895523,96,96,0.009463079273700714,0.00256100842978273,robust_reg,96,8,9042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.9036144578313253,0.29691330061333543,1.0,0.0,10.666666666666663,96,83,0.038697414100170135,0.015729803805695535,robust_reg,94,8,9042,0.6,0.5,calibrated
Blood,all_constraints,0.891566265060241,0.3128175729878781,1.0,0.0,12.162162162162165,96,83,0.038697414100170135,0.015729803805695535,robust_reg,94,8,9042,0.6,0.5,calibrated
Constitutional,all_constraints,0.9518072289156626,0.2154753371565183,1.0,0.0,5.063291139240512,96,83,0.038697414100170135,0.015729803805695535,robust_reg,94,8,9042,0.6,0.5,calibrated
Infection,all_constraints,0.9397590361445783,0.239379155844276,1.0,0.0,6.410256410256407,96,83,0.038697414100170135,0.015729803805695535,robust_reg,94,8,9042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.9036144578313253,0.29691330061333543,1.0,0.0,10.666666666666663,96,83,0.038697414100170135,0.015729803805695535,robust_reg,94,8,9042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.843134967393205,1.7833103227259628,11.957499832516703,1.0204475624134752,10.277146493837312,96,83,0.038697414100170135,0.015729803805695535,robust_reg,94,8,9042,0.6,0.5,calibrated
all_constraints,all_constraints,0.7951807228915663,0.4060228320078394,1.0,0.0,25.757575757575754,96,83,0.038697414100170135,0.015729803805695535,robust_reg,94,8,9042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.04775932927926382,0.03585359560008575,cp,96,8,9042,0.6,0.5,calibrated
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.04775932927926382,0.03585359560008575,cp,96,8,9042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9375,0.2433321316961438,8.43373493975903,96,96,0.04775932927926382,0.03585359560008575,cp,96,8,9042,0.6,0.5,calibrated
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.04775932927926382,0.03585359560008575,cp,96,8,9042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.04775932927926382,0.03585359560008575,cp,96,8,9042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.675868546071674,1.1802461437442697,9.216242281902812,96,96,0.04775932927926382,0.03585359560008575,cp,96,8,9042,0.6,0.5,calibrated
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9375,0.2433321316961438,34.32835820895523,96,96,0.04775932927926382,0.03585359560008575,cp,96,8,9042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.9036144578313253,0.29691330061333543,1.0,0.0,10.666666666666663,96,83,0.09500669439633687,0.03827984113411438,cp,83,8,9042,0.6,0.5,calibrated
Blood,all_constraints,0.891566265060241,0.3128175729878781,1.0,0.0,12.162162162162165,96,83,0.09500669439633687,0.03827984113411438,cp,83,8,9042,0.6,0.5,calibrated
Constitutional,all_constraints,0.9518072289156626,0.2154753371565183,1.0,0.0,5.063291139240512,96,83,0.09500669439633687,0.03827984113411438,cp,83,8,9042,0.6,0.5,calibrated
Infection,all_constraints,0.9397590361445783,0.239379155844276,1.0,0.0,6.410256410256407,96,83,0.09500669439633687,0.03827984113411438,cp,83,8,9042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.9036144578313253,0.29691330061333543,1.0,0.0,10.666666666666663,96,83,0.09500669439633687,0.03827984113411438,cp,83,8,9042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.843134967393205,1.7833103227259628,11.262944932050262,1.4307377334837523,3.8716659519547014,96,83,0.09500669439633687,0.03827984113411438,cp,83,8,9042,0.6,0.5,calibrated
all_constraints,all_constraints,0.7951807228915663,0.4060228320078394,1.0,0.0,25.757575757575754,96,83,0.09500669439633687,0.03827984113411438,cp,83,8,9042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.01275696853796641,0.002464017301691304,nominal,96,9,10042,0.6,0.5,calibrated
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.01275696853796641,0.002464017301691304,nominal,96,9,10042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9375,0.2433321316961438,8.43373493975903,96,96,0.01275696853796641,0.002464017301691304,nominal,96,9,10042,0.6,0.5,calibrated
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.01275696853796641,0.002464017301691304,nominal,96,9,10042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.01275696853796641,0.002464017301691304,nominal,96,9,10042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.958778740473884,0.9689607835223852,11.86258830866136,96,96,0.01275696853796641,0.002464017301691304,nominal,96,9,10042,0.6,0.5,calibrated
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9375,0.2433321316961438,34.32835820895523,96,96,0.01275696853796641,0.002464017301691304,nominal,96,9,10042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.8636363636363636,0.345140923469373,1.0,0.0,15.789473684210524,96,88,0.04987690101067225,0.025096317877680234,nominal,96,9,10042,0.6,0.5,calibrated
Blood,all_constraints,0.875,0.3326141667278259,1.0,0.0,14.285714285714286,96,88,0.04987690101067225,0.025096317877680234,nominal,96,9,10042,0.6,0.5,calibrated
Constitutional,all_constraints,0.8863636363636364,0.3191878408444575,0.9318181818181818,0.25350211613320417,5.128205128205123,96,88,0.04987690101067225,0.025096317877680234,nominal,96,9,10042,0.6,0.5,calibrated
Infection,all_constraints,0.875,0.3326141667278259,1.0,0.0,14.285714285714286,96,88,0.04987690101067225,0.025096317877680234,nominal,96,9,10042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.875,0.3326141667278259,1.0,0.0,14.285714285714286,96,88,0.04987690101067225,0.025096317877680234,nominal,96,9,10042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.809084376181206,1.7615419475371596,11.994261724354972,0.9695317295272655,10.964641471255531,96,88,0.04987690101067225,0.025096317877680234,nominal,96,9,10042,0.6,0.5,calibrated
all_constraints,all_constraints,0.7159090909090909,0.4535647728106717,0.9318181818181818,0.25350211613320417,30.158730158730148,96,88,0.04987690101067225,0.025096317877680234,nominal,96,9,10042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.01302722841501236,0.0024954950539104836,robust_reg,96,9,10042,0.6,0.5,calibrated
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.01302722841501236,0.0024954950539104836,robust_reg,96,9,10042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9479166666666666,0.22336148028967082,9.63855421686746,96,96,0.01302722841501236,0.0024954950539104836,robust_reg,96,9,10042,0.6,0.5,calibrated
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.01302722841501236,0.0024954950539104836,robust_reg,96,9,10042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.01302722841501236,0.0024954950539104836,robust_reg,96,9,10042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.953900256105385,0.9680827448464828,11.816954895724582,96,96,0.01302722841501236,0.0024954950539104836,robust_reg,96,9,10042,0.6,0.5,calibrated
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9479166666666666,0.22336148028967082,35.820895522388064,96,96,0.01302722841501236,0.0024954950539104836,robust_reg,96,9,10042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.8636363636363636,0.345140923469373,1.0,0.0,15.789473684210524,96,88,0.08515944828589757,0.11793547868202588,robust_reg,96,9,10042,0.6,0.5,calibrated
Blood,all_constraints,0.875,0.3326141667278259,1.0,0.0,14.285714285714286,96,88,0.08515944828589757,0.11793547868202588,robust_reg,96,9,10042,0.6,0.5,calibrated
Constitutional,all_constraints,0.8863636363636364,0.3191878408444575,0.9318181818181818,0.25350211613320417,5.128205128205123,96,88,0.08515944828589757,0.11793547868202588,robust_reg,96,9,10042,0.6,0.5,calibrated
Infection,all_constraints,0.875,0.3326141667278259,1.0,0.0,14.285714285714286,96,88,0.08515944828589757,0.11793547868202588,robust_reg,96,9,10042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.875,0.3326141667278259,1.0,0.0,14.285714285714286,96,88,0.08515944828589757,0.11793547868202588,robust_reg,96,9,10042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.809084376181206,1.7615419475371596,11.918394394194387,1.0009660821310098,10.262756579619694,96,88,0.08515944828589757,0.11793547868202588,robust_reg,96,9,10042,0.6,0.5,calibrated
all_constraints,all_constraints,0.7159090909090909,0.4535647728106717,0.9318181818181818,0.25350211613320417,30.158730158730148,96,88,0.08515944828589757,0.11793547868202588,robust_reg,96,9,10042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.015338522692521414,0.002215335666768677,cp,96,9,10042,0.6,0.5,calibrated
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.015338522692521414,0.002215335666768677,cp,96,9,10042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9270833333333334,0.2613645031536837,7.228915662650602,96,96,0.015338522692521414,0.002215335666768677,cp,96,9,10042,0.6,0.5,calibrated
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.015338522692521414,0.002215335666768677,cp,96,9,10042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.015338522692521414,0.002215335666768677,cp,96,9,10042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.970423096246288,0.9670887208881243,11.971509780005215,96,96,0.015338522692521414,0.002215335666768677,cp,96,9,10042,0.6,0.5,calibrated
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9270833333333334,0.2613645031536837,32.8358208955224,96,96,0.015338522692521414,0.002215335666768677,cp,96,9,10042,0.6,0.5,calibrated
