outcome,constraint_mode,given_mean,given_sd,prescribed_mean,prescribed_sd,pct_change,n_test,n_prescribed_eval,mean_solve_time,solve_time_sd,method,n_method_feasible,realization,subsample_seed,rhs,frac,strength
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.03153114517529806,0.014899595502852022,cp,96,4,5042,0.6,0.8,calibrated
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.03153114517529806,0.014899595502852022,cp,96,4,5042,0.6,0.8,calibrated
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.95093603916778,0.972726900170023,11.78922756786404,96,96,0.03153114517529806,0.014899595502852022,cp,96,4,5042,0.6,0.8,calibrated
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9375,0.2433321316961438,34.32835820895523,96,96,0.03153114517529806,0.014899595502852022,cp,96,4,5042,0.6,0.8,calibrated
Any_DLT,all_constraints,0.8541666666666666,0.35479176002615415,0.9895833333333334,0.10206207261596574,15.853658536585376,96,96,0.12326561659574509,0.07020287073186787,cp,96,4,5042,0.6,0.8,calibrated
Blood,all_constraints,0.875,0.33245498310218435,0.9895833333333334,0.10206207261596574,13.0952380952381,96,96,0.12326561659574509,0.07020287073186787,cp,96,4,5042,0.6,0.8,calibrated
Constitutional,all_constraints,0.8645833333333334,0.34396424742808945,0.90625,0.2930106877878258,4.81927710843373,96,96,0.12326561659574509,0.07020287073186787,cp,96,4,5042,0.6,0.8,calibrated
Infection,all_constraints,0.8645833333333334,0.34396424742808945,0.9895833333333334,0.10206207261596574,14.457831325301203,96,96,0.12326561659574509,0.07020287073186787,cp,96,4,5042,0.6,0.8,calibrated
Gastrointestinal,all_constraints,0.8645833333333334,0.3439642474280894,0.9895833333333334,0.10206207261596574,14.457831325301203,96,96,0.12326561659574509,0.07020287073186787,cp,96,4,5042,0.6,0.8,calibrated
Overall_Survival,all_constraints,10.690597206168823,1.779425762099106,11.716859359053565,1.222059119544832,9.599670935993693,96,96,0.12326561659574509,0.07020287073186787,cp,96,4,5042,0.6,0.8,calibrated
all_constraints,all_constraints,0.6979166666666666,0.4615714956689105,0.8958333333333334,0.3070801941090227,28.358208955223894,96,96,0.12326561659574509,0.07020287073186787,cp,96,4,5042,0.6,0.8,calibrated
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.017069255312283833,0.0014430555409602407,nominal,96,5,6042,0.6,0.8,calibrated
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.017069255312283833,0.0014430555409602407,nominal,96,5,6042,0.6,0.8,calibrated
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9791666666666666,0.143575886163796,13.253012048192762,96,96,0.017069255312283833,0.0014430555409602407,nominal,96,5,6042,0.6,0.8,calibrated
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.017069255312283833,0.0014430555409602407,nominal,96,5,6042,0.6,0.8,calibrated
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.017069255312283833,0.0014430555409602407,nominal,96,5,6042,0.6,0.8,calibrated
