outcome,constraint_mode,given_mean,given_sd,prescribed_mean,prescribed_sd,pct_change,n_test,n_prescribed_eval,mean_solve_time,solve_time_sd,method,n_method_feasible,realization,subsample_seed,rhs,frac,strength
Gastrointestinal,dlt_only,0.8631578947368421,0.3455038354865923,1.0,0.0,15.853658536585364,96,95,0.06184649467468262,0.022059814945567097,cp,95,3,4042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.693736232232505,1.7885985250798564,12.043733009122866,1.2142092956270198,12.624182489383559,96,95,0.06184649467468262,0.022059814945567097,cp,95,3,4042,0.6,0.5,calibrated
all_constraints,dlt_only,0.7052631578947368,0.4583430892442982,0.7578947368421053,0.4306301536438475,7.462686567164187,96,95,0.06184649467468262,0.022059814945567097,cp,95,3,4042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.8723404255319149,0.3354997092507591,0.9680851063829787,0.1767160202664313,10.975609756097557,96,94,0.15674380958080292,0.11063675454285124,cp,96,3,4042,0.6,0.5,calibrated
Blood,all_constraints,0.8723404255319149,0.3354997092507591,0.6702127659574468,0.47265659343666083,-23.170731707317074,96,94,0.15674380958080292,0.11063675454285124,cp,96,3,4042,0.6,0.5,calibrated
Constitutional,all_constraints,0.8829787234042553,0.32316921825641187,0.9680851063829787,0.1767160202664313,9.638554216867472,96,94,0.15674380958080292,0.11063675454285124,cp,96,3,4042,0.6,0.5,calibrated
Infection,all_constraints,0.8829787234042553,0.32316921825641187,0.9468085106382979,0.22561844642593043,7.2289156626506,96,94,0.15674380958080292,0.11063675454285124,cp,96,3,4042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.8829787234042553,0.32316921825641187,1.0,0.0,13.253012048192772,96,94,0.15674380958080292,0.11063675454285124,cp,96,3,4042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.741255018806033,1.740743490176881,12.151569644343006,1.4333898682909176,13.129886806222942,96,94,0.15674380958080292,0.11063675454285124,cp,96,3,4042,0.6,0.5,calibrated
all_constraints,all_constraints,0.7127659574468085,0.45489784805160016,0.6276595744680851,0.4860205436870322,-11.940298507462689,96,94,0.15674380958080292,0.11063675454285124,cp,96,3,4042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.01407497376203537,0.005590555742893673,nominal,96,4,5042,0.6,0.5,calibrated
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.01407497376203537,0.005590555742893673,nominal,96,4,5042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9166666666666666,0.27783625115549687,6.02409638554216,96,96,0.01407497376203537,0.005590555742893673,nominal,96,4,5042,0.6,0.5,calibrated
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.01407497376203537,0.005590555742893673,nominal,96,4,5042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.01407497376203537,0.005590555742893673,nominal,96,4,5042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,10.991495814130841,1.0167800073389321,2.8146099058749527,96,96,0.01407497376203537,0.005590555742893673,nominal,96,4,5042,0.6,0.5,calibrated
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9166666666666666,0.27783625115549687,31.343283582089555,96,96,0.01407497376203537,0.005590555742893673,nominal,96,4,5042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.09568838278452556,0.14881544825602877,nominal,96,4,5042,0.6,0.5,calibrated
Blood,all_constraints,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.09568838278452556,0.14881544825602877,nominal,96,4,5042,0.6,0.5,calibrated
Constitutional,all_constraints,0.8645833333333334,0.34396424742808945,0.9270833333333334,0.2613645031536837,7.228915662650602,96,96,0.09568838278452556,0.14881544825602877,nominal,96,4,5042,0.6,0.5,calibrated
Infection,all_constraints,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.09568838278452556,0.14881544825602877,nominal,96,4,5042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.09568838278452556,0.14881544825602877,nominal,96,4,5042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.690597206168823,1.779425762099106,10.929097200549352,1.0546700802302018,2.230932377125824,96,96,0.09568838278452556,0.14881544825602877,nominal,96,4,5042,0.6,0.5,calibrated
all_constraints,all_constraints,0.6979166666666666,0.4615714956689105,0.9270833333333334,0.2613645031536837,32.8358208955224,96,96,0.09568838278452556,0.14881544825602877,nominal,96,4,5042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.010928623378276825,0.0007316025836254337,robust_reg,96,4,5042,0.6,0.5,calibrated
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.010928623378276825,0.0007316025836254337,robust_reg,96,4,5042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.90625,0.2930106877878258,4.81927710843373,96,96,0.010928623378276825,0.0007316025836254337,robust_reg,96,4,5042,0.6,0.5,calibrated
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.010928623378276825,0.0007316025836254337,robust_reg,96,4,5042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.010928623378276825,0.0007316025836254337,robust_reg,96,4,5042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,10.998024342438649,1.0133304840149577,2.8756778535480763,96,96,0.010928623378276825,0.0007316025836254337,robust_reg,96,4,5042,0.6,0.5,calibrated
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.90625,0.2930106877878258,29.85074626865672,96,96,0.010928623378276825,0.0007316025836254337,robust_reg,96,4,5042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.04630612830320994,0.04791866872912271,robust_reg,96,4,5042,0.6,0.5,calibrated
Blood,all_constraints,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.04630612830320994,0.04791866872912271,robust_reg,96,4,5042,0.6,0.5,calibrated
Constitutional,all_constraints,0.8645833333333334,0.34396424742808945,0.90625,0.2930106877878258,4.81927710843373,96,96,0.04630612830320994,0.04791866872912271,robust_reg,96,4,5042,0.6,0.5,calibrated
Infection,all_constraints,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.04630612830320994,0.04791866872912271,robust_reg,96,4,5042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.04630612830320994,0.04791866872912271,robust_reg,96,4,5042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.690597206168823,1.779425762099106,10.989118250554638,1.0336369402413301,2.7923701419931777,96,96,0.04630612830320994,0.04791866872912271,robust_reg,96,4,5042,0.6,0.5,calibrated
all_constraints,all_constraints,0.6979166666666666,0.4615714956689105,0.90625,0.2930106877878258,29.85074626865672,96,96,0.04630612830320994,0.04791866872912271,robust_reg,96,4,5042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.115742822488149,0.123368852084117,cp,96,4,5042,0.6,0.5,calibrated
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.115742822488149,0.123368852084117,cp,96,4,5042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9479166666666666,0.22336148028967082,9.63855421686746,96,96,0.115742822488149,0.123368852084117,cp,96,4,5042,0.6,0.5,calibrated
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.115742822488149,0.123368852084117,cp,96,4,5042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.115742822488149,0.123368852084117,cp,96,4,5042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,10.804632298582336,1.0690183586123878,1.0666858942895237,96,96,0.115742822488149,0.123368852084117,cp,96,4,5042,0.6,0.5,calibrated
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9479166666666666,0.22336148028967082,35.820895522388064,96,96,0.115742822488149,0.123368852084117,cp,96,4,5042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.6760521084070206,0.3845815995209047,cp,96,4,5042,0.6,0.5,calibrated
Blood,all_constraints,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.6760521084070206,0.3845815995209047,cp,96,4,5042,0.6,0.5,calibrated
Constitutional,all_constraints,0.8645833333333334,0.34396424742808945,0.9479166666666666,0.22336148028967082,9.63855421686746,96,96,0.6760521084070206,0.3845815995209047,cp,96,4,5042,0.6,0.5,calibrated
Infection,all_constraints,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.6760521084070206,0.3845815995209047,cp,96,4,5042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.6760521084070206,0.3845815995209047,cp,96,4,5042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.690597206168823,1.779425762099106,10.635695292606492,0.9691573030842164,-0.5135532889654711,96,96,0.6760521084070206,0.3845815995209047,cp,96,4,5042,0.6,0.5,calibrated
all_constraints,all_constraints,0.6979166666666666,0.4615714956689105,0.9479166666666666,0.22336148028967082,35.820895522388064,96,96,0.6760521084070206,0.3845815995209047,cp,96,4,5042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8526315789473684,0.3563533105934119,1.0,0.0,17.283950617283953,96,95,0.008631775776545206,0.0009926718053795698,nominal,96,5,6042,0.6,0.5,calibrated
Blood,dlt_only,0.8736842105263158,0.33396729560733096,1.0,0.0,14.457831325301198,96,95,0.008631775776545206,0.0009926718053795698,nominal,96,5,6042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8631578947368421,0.34550383548659225,0.968421052631579,0.17580402404729137,12.19512195121951,96,95,0.008631775776545206,0.0009926718053795698,nominal,96,5,6042,0.6,0.5,calibrated
Infection,dlt_only,0.8631578947368421,0.3455038354865923,1.0,0.0,15.853658536585364,96,95,0.008631775776545206,0.0009926718053795698,nominal,96,5,6042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8631578947368421,0.3455038354865923,1.0,0.0,15.853658536585364,96,95,0.008631775776545206,0.0009926718053795698,nominal,96,5,6042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.692743200623422,1.7887408616809621,11.972816591722736,0.9819016020801629,11.971421805254634,96,95,0.008631775776545206,0.0009926718053795698,nominal,96,5,6042,0.6,0.5,calibrated
all_constraints,dlt_only,0.6947368421052632,0.462961884615724,0.968421052631579,0.17580402404729137,39.393939393939384,96,95,0.008631775776545206,0.0009926718053795698,nominal,96,5,6042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.8541666666666666,0.35479176002615415,0.9895833333333334,0.10206207261596574,15.853658536585376,96,96,0.0381217896938324,0.02637367059437055,nominal,96,5,6042,0.6,0.5,calibrated
Blood,all_constraints,0.875,0.33245498310218435,0.9895833333333334,0.10206207261596574,13.0952380952381,96,96,0.0381217896938324,0.02637367059437055,nominal,96,5,6042,0.6,0.5,calibrated
Constitutional,all_constraints,0.8645833333333334,0.34396424742808945,0.9270833333333334,0.2613645031536837,7.228915662650602,96,96,0.0381217896938324,0.02637367059437055,nominal,96,5,6042,0.6,0.5,calibrated
Infection,all_constraints,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.0381217896938324,0.02637367059437055,nominal,96,5,6042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.0381217896938324,0.02637367059437055,nominal,96,5,6042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.690597206168823,1.779425762099106,11.958598173740397,0.9617007090412867,11.860899284839727,96,96,0.0381217896938324,0.02637367059437055,nominal,96,5,6042,0.6,0.5,calibrated
all_constraints,all_constraints,0.6979166666666666,0.4615714956689105,0.9270833333333334,0.2613645031536837,32.8358208955224,96,96,0.0381217896938324,0.02637367059437055,nominal,96,5,6042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8526315789473684,0.3563533105934119,1.0,0.0,17.283950617283953,96,95,0.010229070981343588,0.0018102487363913327,robust_reg,96,5,6042,0.6,0.5,calibrated
Blood,dlt_only,0.8736842105263158,0.33396729560733096,1.0,0.0,14.457831325301198,96,95,0.010229070981343588,0.0018102487363913327,robust_reg,96,5,6042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8631578947368421,0.34550383548659225,0.968421052631579,0.1758040240472914,12.19512195121951,96,95,0.010229070981343588,0.0018102487363913327,robust_reg,96,5,6042,0.6,0.5,calibrated
Infection,dlt_only,0.8631578947368421,0.3455038354865923,1.0,0.0,15.853658536585364,96,95,0.010229070981343588,0.0018102487363913327,robust_reg,96,5,6042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8631578947368421,0.3455038354865923,1.0,0.0,15.853658536585364,96,95,0.010229070981343588,0.0018102487363913327,robust_reg,96,5,6042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.692743200623422,1.7887408616809621,11.966150680831602,0.965903626716226,11.909081292945816,96,95,0.010229070981343588,0.0018102487363913327,robust_reg,96,5,6042,0.6,0.5,calibrated
all_constraints,dlt_only,0.6947368421052632,0.462961884615724,0.968421052631579,0.1758040240472914,39.393939393939384,96,95,0.010229070981343588,0.0018102487363913327,robust_reg,96,5,6042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.04143125315507253,0.022109813116300326,robust_reg,96,5,6042,0.6,0.5,calibrated
Blood,all_constraints,0.875,0.33245498310218435,0.9895833333333334,0.10206207261596574,13.0952380952381,96,96,0.04143125315507253,0.022109813116300326,robust_reg,96,5,6042,0.6,0.5,calibrated
Constitutional,all_constraints,0.8645833333333334,0.34396424742808945,0.96875,0.17490598978639324,12.048192771084333,96,96,0.04143125315507253,0.022109813116300326,robust_reg,96,5,6042,0.6,0.5,calibrated
Infection,all_constraints,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.04143125315507253,0.022109813116300326,robust_reg,96,5,6042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.04143125315507253,0.022109813116300326,robust_reg,96,5,6042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.690597206168823,1.779425762099106,11.955595410183049,0.966511170831696,11.832811391343798,96,96,0.04143125315507253,0.022109813116300326,robust_reg,96,5,6042,0.6,0.5,calibrated
all_constraints,all_constraints,0.6979166666666666,0.4615714956689105,0.9583333333333334,0.20087527770480487,37.31343283582091,96,96,0.04143125315507253,0.022109813116300326,robust_reg,96,5,6042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8526315789473684,0.3563533105934119,1.0,0.0,17.283950617283953,96,95,0.05813900132973989,0.014701715936395219,cp,95,5,6042,0.6,0.5,calibrated
Blood,dlt_only,0.8736842105263158,0.33396729560733096,1.0,0.0,14.457831325301198,96,95,0.05813900132973989,0.014701715936395219,cp,95,5,6042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8631578947368421,0.34550383548659225,0.9157894736842105,0.27917652063748477,6.097560975609749,96,95,0.05813900132973989,0.014701715936395219,cp,95,5,6042,0.6,0.5,calibrated
Infection,dlt_only,0.8631578947368421,0.3455038354865923,1.0,0.0,15.853658536585364,96,95,0.05813900132973989,0.014701715936395219,cp,95,5,6042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8631578947368421,0.3455038354865923,1.0,0.0,15.853658536585364,96,95,0.05813900132973989,0.014701715936395219,cp,95,5,6042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.692743200623422,1.7887408616809621,11.922253278497573,1.0059627164882001,11.498546769574215,96,95,0.05813900132973989,0.014701715936395219,cp,95,5,6042,0.6,0.5,calibrated
all_constraints,dlt_only,0.6947368421052632,0.462961884615724,0.9157894736842105,0.27917652063748477,31.818181818181806,96,95,0.05813900132973989,0.014701715936395219,cp,95,5,6042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.060711207489172615,0.02118770342344263,cp,96,5,6042,0.6,0.5,calibrated
Blood,all_constraints,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.060711207489172615,0.02118770342344263,cp,96,5,6042,0.6,0.5,calibrated
Constitutional,all_constraints,0.8645833333333334,0.34396424742808945,0.9479166666666666,0.22336148028967082,9.63855421686746,96,96,0.060711207489172615,0.02118770342344263,cp,96,5,6042,0.6,0.5,calibrated
Infection,all_constraints,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.060711207489172615,0.02118770342344263,cp,96,5,6042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.060711207489172615,0.02118770342344263,cp,96,5,6042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.690597206168823,1.779425762099106,11.927789025672046,1.038858645717681,11.572710070765025,96,96,0.060711207489172615,0.02118770342344263,cp,96,5,6042,0.6,0.5,calibrated
all_constraints,all_constraints,0.6979166666666666,0.4615714956689105,0.9479166666666666,0.22336148028967082,35.820895522388064,96,96,0.060711207489172615,0.02118770342344263,cp,96,5,6042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8494623655913979,0.35953582875036627,0.6129032258064516,0.48972614495725925,-27.848101265822784,96,93,0.012685634195804596,0.01280144505649854,nominal,96,6,7042,0.6,0.5,calibrated
Blood,dlt_only,0.8817204301075269,0.32468922819237606,0.22580645161290322,0.4203785110666575,-74.39024390243902,96,93,0.012685634195804596,0.01280144505649854,nominal,96,6,7042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8709677419354839,0.3370526488229122,0.9032258064516129,0.29725249584033764,3.7037037037037006,96,93,0.012685634195804596,0.01280144505649854,nominal,96,6,7042,0.6,0.5,calibrated
Infection,dlt_only,0.8709677419354839,0.33705264882291225,0.34408602150537637,0.47764421122826245,-60.49382716049383,96,93,0.012685634195804596,0.01280144505649854,nominal,96,6,7042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8602150537634409,0.34864326633713344,0.989247311827957,0.10369516947304255,14.999999999999998,96,93,0.012685634195804596,0.01280144505649854,nominal,96,6,7042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.723112888852,1.7982054651714736,12.289313775621752,1.2661928490964982,14.605841633897283,96,93,0.012685634195804596,0.01280144505649854,nominal,96,6,7042,0.6,0.5,calibrated
all_constraints,dlt_only,0.6989247311827957,0.46121168950265595,0.1827956989247312,0.38859380153316303,-73.84615384615384,96,93,0.012685634195804596,0.01280144505649854,nominal,96,6,7042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.8526315789473684,0.3563533105934119,0.7263157894736842,0.4482140745926371,-14.81481481481481,96,95,0.07891874760389328,0.04810796067552361,nominal,95,6,7042,0.6,0.5,calibrated
Blood,all_constraints,0.8736842105263158,0.33396729560733096,0.30526315789473685,0.46296188461572396,-65.0602409638554,96,95,0.07891874760389328,0.04810796067552361,nominal,95,6,7042,0.6,0.5,calibrated
Constitutional,all_constraints,0.8736842105263158,0.333967295607331,0.9789473684210527,0.1443214031708876,12.048192771084336,96,95,0.07891874760389328,0.04810796067552361,nominal,95,6,7042,0.6,0.5,calibrated
Infection,all_constraints,0.8736842105263158,0.333967295607331,0.4421052631578947,0.49927158587422754,-49.397590361445786,96,95,0.07891874760389328,0.04810796067552361,nominal,95,6,7042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.8631578947368421,0.34550383548659225,1.0,0.0,15.853658536585364,96,95,0.07891874760389328,0.04810796067552361,nominal,95,6,7042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.6999871958255,1.7864730982355768,12.113773329748236,1.4581448155685701,13.212970333967421,96,95,0.07891874760389328,0.04810796067552361,nominal,95,6,7042,0.6,0.5,calibrated
all_constraints,all_constraints,0.7052631578947368,0.4583430892442982,0.25263157894736843,0.4368265893978148,-64.17910447761193,96,95,0.07891874760389328,0.04810796067552361,nominal,95,6,7042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8494623655913979,0.35953582875036627,0.6666666666666666,0.47395957755848783,-21.518987341772156,96,93,0.01309597740570704,0.012866252272818103,robust_reg,96,6,7042,0.6,0.5,calibrated
Blood,dlt_only,0.8817204301075269,0.32468922819237606,0.2903225806451613,0.4563714439036028,-67.07317073170731,96,93,0.01309597740570704,0.012866252272818103,robust_reg,96,6,7042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8709677419354839,0.3370526488229122,0.9139784946236559,0.28191557395227324,4.938271604938267,96,93,0.01309597740570704,0.012866252272818103,robust_reg,96,6,7042,0.6,0.5,calibrated
Infection,dlt_only,0.8709677419354839,0.33705264882291225,0.3978494623655914,0.492106937526453,-54.32098765432099,96,93,0.01309597740570704,0.012866252272818103,robust_reg,96,6,7042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8602150537634409,0.34864326633713344,0.946236559139785,0.22677279367959727,10.000000000000004,96,93,0.01309597740570704,0.012866252272818103,robust_reg,96,6,7042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.723112888852,1.7982054651714736,12.364865519420007,1.1383901715279423,15.310410769570575,96,93,0.01309597740570704,0.012866252272818103,robust_reg,96,6,7042,0.6,0.5,calibrated
all_constraints,dlt_only,0.6989247311827957,0.46121168950265595,0.20430107526881722,0.4053752900211121,-70.76923076923076,96,93,0.01309597740570704,0.012866252272818103,robust_reg,96,6,7042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.8526315789473684,0.3563533105934119,0.7578947368421053,0.43063015364384744,-11.111111111111105,96,95,0.06993293017148972,0.0382806494141462,robust_reg,96,6,7042,0.6,0.5,calibrated
Blood,all_constraints,0.8736842105263158,0.33396729560733096,0.3684210526315789,0.4849354328363279,-57.831325301204814,96,95,0.06993293017148972,0.0382806494141462,robust_reg,96,6,7042,0.6,0.5,calibrated
Constitutional,all_constraints,0.8736842105263158,0.333967295607331,0.968421052631579,0.1758040240472914,10.843373493975898,96,95,0.06993293017148972,0.0382806494141462,robust_reg,96,6,7042,0.6,0.5,calibrated
Infection,all_constraints,0.8736842105263158,0.333967295607331,0.4842105263157895,0.502401845917822,-44.578313253012055,96,95,0.06993293017148972,0.0382806494141462,robust_reg,96,6,7042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.8631578947368421,0.34550383548659225,0.968421052631579,0.17580402404729137,12.19512195121951,96,95,0.06993293017148972,0.0382806494141462,robust_reg,96,6,7042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.6999871958255,1.7864730982355768,12.116386689830016,1.4020911039551256,13.237394289192334,96,95,0.06993293017148972,0.0382806494141462,robust_reg,96,6,7042,0.6,0.5,calibrated
all_constraints,all_constraints,0.7052631578947368,0.4583430892442982,0.28421052631578947,0.4534303740855228,-59.70149253731343,96,95,0.06993293017148972,0.0382806494141462,robust_reg,96,6,7042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8494623655913979,0.35953582875036627,0.989247311827957,0.10369516947304255,16.455696202531644,96,93,0.06693853437900543,0.05252695830212434,cp,93,6,7042,0.6,0.5,calibrated
Blood,dlt_only,0.8817204301075269,0.32468922819237606,0.8709677419354839,0.3370526488229122,-1.21951219512195,96,93,0.06693853437900543,0.05252695830212434,cp,93,6,7042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8709677419354839,0.3370526488229122,0.989247311827957,0.10369516947304255,13.580246913580247,96,93,0.06693853437900543,0.05252695830212434,cp,93,6,7042,0.6,0.5,calibrated
Infection,dlt_only,0.8709677419354839,0.33705264882291225,0.978494623655914,0.14584794223227637,12.34567901234568,96,93,0.06693853437900543,0.05252695830212434,cp,93,6,7042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8602150537634409,0.34864326633713344,1.0,0.0,16.249999999999996,96,93,0.06693853437900543,0.05252695830212434,cp,93,6,7042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.723112888852,1.7982054651714736,10.7311048569181,1.3734994762445198,0.07453029870092627,96,93,0.06693853437900543,0.05252695830212434,cp,93,6,7042,0.6,0.5,calibrated
all_constraints,dlt_only,0.6989247311827957,0.46121168950265595,0.8709677419354839,0.3370526488229122,24.615384615384606,96,93,0.06693853437900543,0.05252695830212434,cp,93,6,7042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.8526315789473684,0.3563533105934119,0.968421052631579,0.17580402404729137,13.58024691358025,96,95,0.10457577308019002,0.02739351116421295,cp,95,6,7042,0.6,0.5,calibrated
Blood,all_constraints,0.8736842105263158,0.33396729560733096,0.6421052631578947,0.4819241017687551,-26.506024096385545,96,95,0.10457577308019002,0.02739351116421295,cp,95,6,7042,0.6,0.5,calibrated
Constitutional,all_constraints,0.8736842105263158,0.333967295607331,0.9789473684210527,0.1443214031708876,12.048192771084336,96,95,0.10457577308019002,0.02739351116421295,cp,95,6,7042,0.6,0.5,calibrated
Infection,all_constraints,0.8736842105263158,0.333967295607331,0.7789473684210526,0.41715723267721977,-10.84337349397591,96,95,0.10457577308019002,0.02739351116421295,cp,95,6,7042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.8631578947368421,0.34550383548659225,1.0,0.0,15.853658536585364,96,95,0.10457577308019002,0.02739351116421295,cp,95,6,7042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.6999871958255,1.7864730982355768,11.26373434031397,1.5496530151206893,5.268671206526406,96,95,0.10457577308019002,0.02739351116421295,cp,95,6,7042,0.6,0.5,calibrated
all_constraints,all_constraints,0.7052631578947368,0.4583430892442982,0.631578947368421,0.48493543283632795,-10.447761194029852,96,95,0.10457577308019002,0.02739351116421295,cp,95,6,7042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.010906162361303965,0.001033237587020674,nominal,96,7,8042,0.6,0.5,calibrated
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.010906162361303965,0.001033237587020674,nominal,96,7,8042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9166666666666666,0.27783625115549687,6.02409638554216,96,96,0.010906162361303965,0.001033237587020674,nominal,96,7,8042,0.6,0.5,calibrated
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.010906162361303965,0.001033237587020674,nominal,96,7,8042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.010906162361303965,0.001033237587020674,nominal,96,7,8042,0.6,0.5,calibrated
