outcome,constraint_mode,given_mean,given_sd,prescribed_mean,prescribed_sd,pct_change,n_test,n_prescribed_eval,mean_solve_time,solve_time_sd,method,n_method_feasible,realization,subsample_seed,rhs,frac,strength
Gastrointestinal,all_constraints,0.9069767441860465,0.29216864496359496,1.0,0.0,10.256410256410263,96,86,13.710978167752424,16.165118691192973,wrapper,86,4,5042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.795519131703134,1.7694985519478132,10.740251927607856,1.0637447175709227,-0.5119457751038144,96,86,13.710978167752424,16.165118691192973,wrapper,86,4,5042,0.6,0.5,calibrated
all_constraints,all_constraints,0.7558139534883721,0.4321232534311833,1.0,0.0,32.30769230769231,96,86,13.710978167752424,16.165118691192973,wrapper,86,4,5042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8631578947368421,0.34550383548659225,1.0,0.0,15.853658536585364,96,95,0.19069794565439224,0.0707335363040922,wrapper,95,5,6042,0.6,0.5,calibrated
Blood,dlt_only,0.8842105263157894,0.3216697756533383,1.0,0.0,13.095238095238098,96,95,0.19069794565439224,0.0707335363040922,wrapper,95,5,6042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8631578947368421,0.34550383548659225,0.968421052631579,0.1758040240472914,12.19512195121951,96,95,0.19069794565439224,0.0707335363040922,wrapper,95,5,6042,0.6,0.5,calibrated
Infection,dlt_only,0.8736842105263158,0.333967295607331,1.0,0.0,14.457831325301198,96,95,0.19069794565439224,0.0707335363040922,wrapper,95,5,6042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8631578947368421,0.3455038354865923,1.0,0.0,15.853658536585364,96,95,0.19069794565439224,0.0707335363040922,wrapper,95,5,6042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.682295535441693,1.7869958575119873,11.9482787156829,0.9693228906863907,11.851227819347736,96,95,0.19069794565439224,0.0707335363040922,wrapper,95,5,6042,0.6,0.5,calibrated
all_constraints,dlt_only,0.7052631578947368,0.4583430892442982,0.968421052631579,0.1758040240472914,37.313432835820905,96,95,0.19069794565439224,0.0707335363040922,wrapper,95,5,6042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,4.136512897908688,6.794334225776187,wrapper,96,5,6042,0.6,0.5,calibrated
Blood,all_constraints,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,4.136512897908688,6.794334225776187,wrapper,96,5,6042,0.6,0.5,calibrated
Constitutional,all_constraints,0.8645833333333334,0.34396424742808945,0.9375,0.2433321316961438,8.43373493975903,96,96,4.136512897908688,6.794334225776187,wrapper,96,5,6042,0.6,0.5,calibrated
Infection,all_constraints,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,4.136512897908688,6.794334225776187,wrapper,96,5,6042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,4.136512897908688,6.794334225776187,wrapper,96,5,6042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.690597206168823,1.779425762099106,11.76472073692232,1.1501024651963727,10.04736695283676,96,96,4.136512897908688,6.794334225776187,wrapper,96,5,6042,0.6,0.5,calibrated
all_constraints,all_constraints,0.6979166666666666,0.4615714956689105,0.9375,0.2433321316961438,34.32835820895523,96,96,4.136512897908688,6.794334225776187,wrapper,96,5,6042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,0.9583333333333334,0.20087527770480484,12.195121951219523,96,96,0.39010029037793476,0.3222221996861498,wrapper,96,6,7042,0.6,0.5,calibrated
Blood,dlt_only,0.875,0.33245498310218435,0.7604166666666666,0.4290697812628879,-13.0952380952381,96,96,0.39010029037793476,0.3222221996861498,wrapper,96,6,7042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9479166666666666,0.22336148028967082,9.63855421686746,96,96,0.39010029037793476,0.3222221996861498,wrapper,96,6,7042,0.6,0.5,calibrated
Infection,dlt_only,0.8645833333333334,0.34396424742808945,0.8854166666666666,0.320190458671962,2.409638554216859,96,96,0.39010029037793476,0.3222221996861498,wrapper,96,6,7042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,0.9791666666666666,0.14357588616379596,13.253012048192762,96,96,0.39010029037793476,0.3222221996861498,wrapper,96,6,7042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.165369547288137,1.2368598380068352,4.441027306176635,96,96,0.39010029037793476,0.3222221996861498,wrapper,96,6,7042,0.6,0.5,calibrated
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.7083333333333334,0.45691567036441355,1.4925373134328466,96,96,0.39010029037793476,0.3222221996861498,wrapper,96,6,7042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.8791208791208791,0.3277927812629611,0.8571428571428571,0.35186577527449836,-2.500000000000004,96,91,4.234399147331715,3.3405980668462725,wrapper,91,6,7042,0.6,0.5,calibrated
Blood,all_constraints,0.8791208791208791,0.3277927812629611,0.38461538461538464,0.48919959047022854,-56.24999999999999,96,91,4.234399147331715,3.3405980668462725,wrapper,91,6,7042,0.6,0.5,calibrated
Constitutional,all_constraints,0.8791208791208791,0.3277927812629611,0.978021978021978,0.14742395237484895,11.249999999999998,96,91,4.234399147331715,3.3405980668462725,wrapper,91,6,7042,0.6,0.5,calibrated
Infection,all_constraints,0.9010989010989011,0.3001830943106058,0.6373626373626373,0.483424899751382,-29.268292682926834,96,91,4.234399147331715,3.3405980668462725,wrapper,91,6,7042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.8791208791208791,0.3277927812629611,1.0,0.0,13.750000000000002,96,91,4.234399147331715,3.3405980668462725,wrapper,91,6,7042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.713852777804936,1.8191762773109976,11.97086190139872,1.6313352509293055,11.732559235813218,96,91,4.234399147331715,3.3405980668462725,wrapper,91,6,7042,0.6,0.5,calibrated
all_constraints,all_constraints,0.7252747252747253,0.4488487512127014,0.34065934065934067,0.47655663578028906,-53.03030303030303,96,91,4.234399147331715,3.3405980668462725,wrapper,91,6,7042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.3735451176762581,0.15910021127490462,wrapper,96,7,8042,0.6,0.5,calibrated
Blood,dlt_only,0.875,0.33245498310218435,0.9895833333333334,0.10206207261596574,13.0952380952381,96,96,0.3735451176762581,0.15910021127490462,wrapper,96,7,8042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9166666666666666,0.27783625115549687,6.02409638554216,96,96,0.3735451176762581,0.15910021127490462,wrapper,96,7,8042,0.6,0.5,calibrated
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.3735451176762581,0.15910021127490462,wrapper,96,7,8042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,0.9375,0.2433321316961438,8.43373493975903,96,96,0.3735451176762581,0.15910021127490462,wrapper,96,7,8042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.648476237749861,1.1687319067934958,8.960014235952233,96,96,0.3735451176762581,0.15910021127490462,wrapper,96,7,8042,0.6,0.5,calibrated
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.84375,0.36499819754421575,20.89552238805971,96,96,0.3735451176762581,0.15910021127490462,wrapper,96,7,8042,0.6,0.5,calibrated
