method,constraint_mode,outcome,rhs,prescribed_mean,prescribed_sd,worst_case,low_quantile,given_mean,n_realizations
robust_reg,dlt_only,Blood,0.6,0.847782258064516,0.30500652278969076,0.25,0.2862903225806452,0.8750028597574925,10.0
robust_reg,dlt_only,Constitutional,0.6,0.9452635266529399,0.028588081626158026,0.9032258064516129,0.9059475806451613,0.86877502287806,10.0
robust_reg,dlt_only,Infection,0.6,0.8887432795698924,0.22826590749762848,0.3978494623655914,0.5085349462365591,0.8655606554564172,10.0
robust_reg,dlt_only,Gastrointestinal,0.6,0.9914314516129032,0.023663618520042184,0.9247311827956989,0.9830981182795699,0.864485386639213,10.0
robust_reg,dlt_only,Overall_Survival,0.6,11.836689211092176,0.4996257758016103,10.948154095015283,10.993037317696313,10.688149931413268,10.0
robust_reg,dlt_only,all_constraints,0.6,0.7939530427819721,0.33039159887495,0.15053763440860216,0.18380376344086022,0.700678477465111,10.0
robust_reg,all_constraints,Any_DLT,0.6,0.9549351130886169,0.0871949832500577,0.7816091954022989,0.7981609195402299,0.8718611600093512,10.0
robust_reg,all_constraints,Blood,0.6,0.879228772710419,0.24905245171921966,0.4,0.4124137931034483,0.8790717740796558,10.0
robust_reg,all_constraints,Constitutional,0.6,0.9613126272274173,0.029556471213045526,0.90625,0.930625,0.8850374995362724,10.0
robust_reg,all_constraints,Infection,0.6,0.9263910517859351,0.15388224236715717,0.5517241379310345,0.7251724137931035,0.8861568068127758,10.0
robust_reg,all_constraints,Gastrointestinal,0.6,0.98625432220124,0.03243551274439438,0.896551724137931,0.9687249398556536,0.8771698986179457,10.0
robust_reg,all_constraints,Overall_Survival,0.6,11.757463006408916,0.44740197395742193,10.965262795481053,10.991091406937317,10.732655684445248,10.0
robust_reg,all_constraints,all_constraints,0.6,0.8243485586240593,0.2786027392878747,0.26436781609195403,0.32643678160919537,0.7237903069886577,10.0
cp,dlt_only,Any_DLT,0.6,0.9502609528711966,0.05501389567420039,0.851063829787234,0.8883321894303363,0.8539793525509036,10.0
cp,dlt_only,Blood,0.6,0.85771348089682,0.16112942105166897,0.5416666666666666,0.6573581560283688,0.8750028597574925,10.0
cp,dlt_only,Constitutional,0.6,0.9483770876229697,0.018052658260372164,0.9139784946236559,0.9333333333333332,0.86877502287806,10.0
cp,dlt_only,Infection,0.6,0.9248591569434911,0.0854836496895101,0.7872340425531915,0.7948524365133837,0.8655606554564172,10.0
cp,dlt_only,Gastrointestinal,0.6,0.9851592884923359,0.019532974612186758,0.946236559139785,0.9571236559139785,0.864485386639213,10.0
cp,dlt_only,Overall_Survival,0.6,11.416825790414851,0.49928139549598416,10.536366203675342,10.920914892217176,10.688149931413268,10.0
cp,dlt_only,all_constraints,0.6,0.7977350720658889,0.16435956365352006,0.46875,0.5926196808510639,0.700678477465111,10.0
cp,all_constraints,Any_DLT,0.6,0.9571686312000477,0.07872750748333006,0.7586206896551724,0.8658620689655172,0.8718611600093512,10.0
cp,all_constraints,Blood,0.6,0.8911764201061881,0.19104178407338396,0.5172413793103449,0.5417241379310345,0.8790717740796558,10.0
cp,all_constraints,Constitutional,0.6,0.9633451226092739,0.02627257658630063,0.9222222222222223,0.9359722222222222,0.8850374995362724,10.0
cp,all_constraints,Infection,0.6,0.935628880242193,0.1265558657829678,0.6091954022988506,0.800919540229885,0.8861568068127758,10.0
cp,all_constraints,Gastrointestinal,0.6,0.99322503039553,0.010917790575278544,0.9767441860465116,0.9769847634322374,0.8771698986179457,10.0
cp,all_constraints,Overall_Survival,0.6,11.531246410504902,0.4014689032792853,10.857813595619968,10.916534264165863,10.732655684445248,10.0
cp,all_constraints,all_constraints,0.6,0.8444443700458579,0.2071931739575487,0.45555555555555555,0.4593486590038314,0.7237903069886577,10.0
