method,knob,fold,context_idx,slack,binding,lomo_flip,lomo_sd,x_star
cp@rho=2,0.0001,4,-1,-0.9863236507957893,benzene_constraint,0.0,0.27298594537706256,1096.898;1137.848607;997.18;0.9105598117;22.36317083
cp@rho=2,0.0001,5,-1,-1.171434235012292,benzene_constraint,0.0,0.41969236557946976,1094.286806;1099.302717;997.18;1.038026972;13.29185844
cp@rho=2,0.0001,6,-1,-1.1433949249027364,benzene_constraint,0.0,0.3075720100704486,1096.898;1143.605972;997.18;0.9363696293;20.09348869
cp@rho=2,0.0001,7,-1,0.00586315460819975,benzene_constraint,0.42857142857142855,0.38915351411858073,1096.898;1054.830982;997.18;1.064751842;15.20716033
cp@rho=2,0.0001,8,-1,-0.6558729939456853,benzene_constraint,0.0,0.24226075160123983,1096.898;1113.296802;997.18;0.7706761647;31.28911597
cp@rho=2,0.0001,9,-1,-0.0665623083777902,benzene_constraint,0.5714285714285714,0.3570988242398986,1096.898;1058.150429;997.18;0.9972954671;17.36216458
wrapper@rho=2,0.95,0,-1,5.111718780204917,benzene_constraint,0.0,0.5096425781469394,1096.898;714.3155682;997.18;0.8851753222;10
wrapper@rho=2,0.95,1,-1,17.989395582217647,benzene_constraint,0.0,0.3847430020448793,624.0022346;832.0029795;997.18;0.6469219998;21.47770996
wrapper@rho=2,0.95,2,-1,10.597931786126829,benzene_constraint,0.0,0.44622031912598076,1096.898;464.8163211;997.18;0.6475098938;24.13905131
wrapper@rho=2,0.95,3,-1,8.235893713181795,benzene_constraint,0.0,0.609494476723341,1096.898;573.1595683;997.18;0.8983259523;10
wrapper@rho=2,0.95,4,-1,7.147594484082113,benzene_constraint,0.0,0.2555507755590975,1096.898;623.2484403;997.18;0.5;36.30074148
wrapper@rho=2,0.95,5,-1,5.53189993838366,benzene_constraint,0.0,0.4732166218289508,1096.898;687.8777078;997.18;0.9119310226;10
wrapper@rho=2,0.95,6,-1,7.991974520731787,benzene_constraint,0.0,0.6127499987780866,1096.898;578.1496461;997.18;0.9239377797;10
wrapper@rho=2,0.95,7,-1,8.4586739745424,benzene_constraint,0.0,0.6177787394265081,1096.898;536.6795347;997.18;0.8631490045;10
wrapper@rho=2,0.95,8,-1,7.955393201474969,benzene_constraint,0.0,0.6371935920533919,1096.898;591.9072075;997.18;0.9138247383;10
wrapper@rho=2,0.95,9,-1,10.628605961513315,benzene_constraint,0.0,0.56858055078159,884.8004977;800.5031929;997.18;0.8915024773;10
wrapper@rho=2,0.9,0,-1,9.36518193906197,benzene_constraint,0.0,0.6711748793931537,865.9742624;958.9204327;997.18;0.9108490331;10
wrapper@rho=2,0.9,1,-1,4.64513126572426,benzene_constraint,0.0,0.37128748238830206,1096.898;741.5682318;997.18;0.921340072;10.29496007
wrapper@rho=2,0.9,2,-1,6.2063652869488095,benzene_constraint,0.0,0.34758706032768794,1096.898;730.7825731;997.18;0.5130709466;36.09721689
wrapper@rho=2,0.9,3,-1,4.597509675416447,benzene_constraint,0.0,0.326746503585139,1096.898;738.5942268;997.18;1.031038888;10.31038888
wrapper@rho=2,0.9,4,-1,6.0464446866023565,benzene_constraint,0.0,0.2853362516048863,1096.898;738.5994519;997.18;0.5;35.18376005
wrapper@rho=2,0.9,5,-1,6.034908961297425,benzene_constraint,0.0,0.27971038732643105,1096.898;733.1239517;997.18;0.5;36.00324504
wrapper@rho=2,0.9,6,-1,8.956808033831244,benzene_constraint,0.0,0.6730264494841492,921.8187769;889.3289481;997.18;0.9279154824;10
wrapper@rho=2,0.9,7,-1,5.34540108603921,benzene_constraint,0.0,0.43573944748730065,1096.898;697.2009037;997.18;0.9825118675;10
wrapper@rho=2,0.9,8,-1,5.598972206367591,benzene_constraint,0.0,0.4842167434727441,1096.898;636.5963581;997.18;0.9195802584;10
wrapper@rho=2,0.9,9,-1,5.587982435279365,benzene_constraint,0.0,0.46908511264598296,1096.898;673.1378273;997.18;0.9456410638;10
wrapper@rho=2,0.8,0,-1,4.468782035149786,benzene_constraint,0.0,0.47727410798125697,1096.898;773.3788509;997.18;0.9793936472;10
wrapper@rho=2,0.8,1,-1,4.073354912182516,benzene_constraint,0.0,0.4361784135910397,1096.898;757.5992828;997.18;1.004931377;10.04931377
wrapper@rho=2,0.8,2,-1,4.620688073228237,benzene_constraint,0.0,0.3688753890095015,1096.898;850.6085584;997.18;0.5166738795;34.13656665
wrapper@rho=2,0.8,3,-1,4.382127304573416,benzene_constraint,0.0,0.3567086484705453,1096.898;767.5010073;997.18;1.038683304;10.38683304
wrapper@rho=2,0.8,4,-1,5.396854701778047,benzene_constraint,0.0,0.3128870310453464,1096.898;804.7106055;997.18;0.5;37.27138972
wrapper@rho=2,0.8,5,-1,4.280767992913283,benzene_constraint,0.0,0.4832569374746412,1096.898;804.0027545;997.18;0.9590893486;10
wrapper@rho=2,0.8,6,-1,4.1400109948225605,benzene_constraint,0.0,0.5506686176495849,1096.898;811.1420487;997.18;0.9273436891;10
wrapper@rho=2,0.8,7,-1,4.463833802162483,benzene_constraint,0.0,0.4777961537251643,1096.898;771.5783233;997.18;0.9899049089;10
wrapper@rho=2,0.8,8,-1,4.954634400658513,benzene_constraint,0.0,0.5082598699707321,1096.898;716.774408;997.18;0.9521105844;10
wrapper@rho=2,0.8,9,-1,4.667314182067223,benzene_constraint,0.0,0.45761972080299795,1096.898;738.6378156;997.18;1.000430388;10.00430388
wrapper@rho=2,0.7,0,-1,4.064579586831293,benzene_constraint,0.0,0.3936608798001958,1096.898;786.146386;997.18;1.010841961;10.10841961
wrapper@rho=2,0.7,1,-1,4.4280552112365825,benzene_constraint,0.0,0.5742853834768707,1047.118199;884.7540614;997.18;1.002203715;10.05530859
wrapper@rho=2,0.7,2,-1,4.115085525501293,benzene_constraint,0.0,0.3237496703831247,1096.898;864.3403819;997.18;0.7336853338;23.76671425
wrapper@rho=2,0.7,3,-1,3.800050431048554,benzene_constraint,0.0,0.39232537255359895,1096.898;826.3056997;997.18;1.02453271;10.2453271
wrapper@rho=2,0.7,4,-1,4.719357693773851,benzene_constraint,0.0,0.3369165869562223,1096.898;857.2910492;997.18;0.5;36.9041345
wrapper@rho=2,0.7,5,-1,4.865763912134014,benzene_constraint,0.0,0.39148215669843267,1096.898;799.9042926;997.18;0.9862406003;10.73030933
wrapper@rho=2,0.7,6,-1,5.914762930894135,benzene_constraint,0.0,0.602547372045019,980.6962995;933.2060861;997.18;0.9624388442;10
wrapper@rho=2,0.7,7,-1,4.039158743813495,benzene_constraint,0.0,0.5105211017302109,1096.898;820.3570589;997.18;0.9818960077;10
wrapper@rho=2,0.7,8,-1,4.298810141978393,benzene_constraint,0.0,0.48706763360882943,1096.898;796.528236;997.18;0.9721706955;10
wrapper@rho=2,0.7,9,-1,4.395930061779936,benzene_constraint,0.0,0.478805809733188,1096.898;776.4597549;997.18;0.992529846;10
wrapper@rho=2,0.6,0,-1,4.052382666215863,benzene_constraint,0.0,0.5114696947026012,1096.898;815.1075599;997.18;0.9917576182;10
wrapper@rho=2,0.6,1,-1,3.6129214258450517,benzene_constraint,0.0,0.40559582360022417,1096.898;841.7658446;997.18;1.024019115;10.24019115
wrapper@rho=2,0.6,2,-1,4.278657841380841,benzene_constraint,0.0,0.36773955623569626,1096.898;888.1213769;997.18;0.7147852001;25.20502999
wrapper@rho=2,0.6,3,-1,3.080368243582541,benzene_constraint,0.0,0.4690068371084493,1096.898;869.7160157;997.18;1.01508461;10.1508461
wrapper@rho=2,0.6,4,-1,3.121589082967425,benzene_constraint,0.0,0.29634674564689784,1096.898;866.6288792;997.18;0.8509633637;19.20485679
wrapper@rho=2,0.6,5,-1,3.583394496998203,benzene_constraint,0.0,0.30031589078489573,1096.898;841.4957593;997.18;0.8889033517;15.52173425
wrapper@rho=2,0.6,6,-1,3.39410739211376,benzene_constraint,0.0,0.5616458126773585,1096.898;880.0264793;997.18;0.944994544;10
wrapper@rho=2,0.6,7,-1,4.13156316102225,benzene_constraint,0.0,0.38110732555352106,1096.898;797.5486805;997.18;1.036879049;10.36879049
wrapper@rho=2,0.6,8,-1,3.7511609601074483,benzene_constraint,0.0,0.49922197727523043,1096.898;839.5770166;997.18;0.9742579666;10
wrapper@rho=2,0.6,9,-1,4.162435802024959,benzene_constraint,0.0,0.3546585241226938,1096.898;762.1783311;997.18;1.055151748;10.55151748
wrapper@rho=2,0.5,0,-1,3.565037618142128,benzene_constraint,0.0,0.4161792249427704,1096.898;830.0993112;997.18;1.008678702;10.08678702
wrapper@rho=2,0.5,1,-1,2.940217898487056,benzene_constraint,0.0,0.39598042651038234,1092.955136;895.173269;997.18;0.9537215146;12.85083292
wrapper@rho=2,0.5,2,-1,3.779963285098404,benzene_constraint,0.0,0.3450349667161697,1096.898;896.6109174;997.18;0.7506098969;25.96253958
wrapper@rho=2,0.5,3,-1,2.9773495171755258,benzene_constraint,0.0,0.452934999993782,1096.898;868.4136381;997.18;1.048104197;10.48104197
wrapper@rho=2,0.5,4,-1,3.8000463154395305,benzene_constraint,0.0,0.32987754981124456,1096.898;888.9506927;997.18;0.7313732615;27.53789081
wrapper@rho=2,0.5,5,-1,3.238348598147816,benzene_constraint,0.0,0.3390406974526672,1096.898;842.8615208;997.18;0.9145044331;17.65109059
wrapper@rho=2,0.5,6,-1,3.012603765071738,benzene_constraint,0.0,0.47327354767313046,1096.898;883.5411219;997.18;1.014037318;10.14037318
wrapper@rho=2,0.5,7,-1,3.826776270814044,benzene_constraint,0.0,0.3866345251838271,1096.898;802.4401243;997.18;1.048506558;10.48506558
wrapper@rho=2,0.5,8,-1,4.784193134613098,benzene_constraint,0.0,0.5125820182359294,1057.499631;860.7214077;997.18;1.032900045;10.32900045
wrapper@rho=2,0.5,9,-1,4.588514640502176,benzene_constraint,0.0,0.4171367632597433,1096.898;811.5081075;997.18;1.046563076;10.72954393
wrapper@rho=2,0.4,0,-1,3.67053259856074,benzene_constraint,0.0,0.4036631858430771,1096.898;831.9261162;997.18;1.039975263;10.39975263
wrapper@rho=2,0.4,1,-1,3.1635448439953393,benzene_constraint,0.0,0.458854553412851,1093.739779;891.1952947;997.18;1.034968734;10.34968734
wrapper@rho=2,0.4,2,-1,2.7641159585057906,benzene_constraint,0.0,0.38244089944516774,1096.898;916.789024;997.18;0.9089046915;17.72600188
wrapper@rho=2,0.4,3,-1,3.4843024452367928,benzene_constraint,0.0,0.4604235605673571,1096.898;889.3302083;997.18;1.057262437;10.57262437
wrapper@rho=2,0.4,4,-1,2.7716834252960894,benzene_constraint,0.0,0.49391631772799827,1094.736196;911.3039623;997.18;1.023461441;10.23461441
wrapper@rho=2,0.4,5,-1,3.1819970797569326,benzene_constraint,0.0,0.3398415928369425,1096.898;871.0866815;997.18;0.9346090468;15.82124488
wrapper@rho=2,0.4,6,-1,3.425997117732706,benzene_constraint,0.0,0.45570541093128103,1096.898;902.9285323;997.18;1.022594345;10.58264856
wrapper@rho=2,0.4,7,-1,4.36322742481606,benzene_constraint,0.0,0.402562653374421,1096.898;813.3648635;997.18;1.059334705;10.59334705
wrapper@rho=2,0.4,8,-1,3.3500685533685797,benzene_constraint,0.0,0.4299075681367548,1096.898;862.8435418;997.18;1.032376682;10.32376682
wrapper@rho=2,0.4,9,-1,4.378670653798906,benzene_constraint,0.0,0.43216829653185573,1096.898;826.9003473;997.18;1.080640125;10.80640125
wrapper@rho=2,0.3,0,-1,3.3286691023967094,benzene_constraint,0.0,0.432814297331768,1096.898;865.7293513;997.18;1.032767655;10.32767655
wrapper@rho=2,0.3,1,-1,3.2099767447354637,benzene_constraint,0.0,0.4436023822101959,1096.898;887.9871979;997.18;1.104632825;11.04632825
wrapper@rho=2,0.3,2,-1,2.4130424984050265,benzene_constraint,0.0,0.4851602487665788,1096.898;941.0262366;997.18;1.005756536;11.98835334
wrapper@rho=2,0.3,3,-1,2.43346878584682,benzene_constraint,0.0,0.3716996064937928,1096.898;925.714836;997.18;0.9208656417;19.15106134
wrapper@rho=2,0.3,4,-1,2.634825033160965,benzene_constraint,0.0,0.48413865732870576,1096.898;911.172821;997.18;1.055347989;10.55347989
wrapper@rho=2,0.3,5,-1,3.0031456225795736,benzene_constraint,0.0,0.3728432066110739,1096.898;897.0684768;997.18;0.928643796;15.57987312
wrapper@rho=2,0.3,6,-1,2.5883033214995734,benzene_constraint,0.0,0.42777564294474585,1096.898;908.5109591;997.18;1.007783456;12.71576156
wrapper@rho=2,0.3,7,-1,3.2541063261325007,benzene_constraint,0.0,0.39629445542165925,1096.898;835.3579468;997.18;1.05417366;12.09257227
wrapper@rho=2,0.3,8,-1,3.133620208604107,benzene_constraint,0.0,0.4617326759331854,1096.898;891.1348434;997.18;1.030392457;10.30392457
wrapper@rho=2,0.3,9,-1,2.93566272653608,benzene_constraint,0.0,0.47935638892779525,1096.898;909.0904502;997.18;1.040463037;10.40463037
wrapper@rho=2,0.2,0,-1,3.898687685612245,benzene_constraint,0.0,0.45347498824333815,1096.898;863.531006;997.18;1.0625003;10.625003
wrapper@rho=2,0.2,1,-1,2.8111339297466245,benzene_constraint,0.0,0.42350047847848793,1096.898;992.6486043;997.18;0.6718239006;33.22576853
wrapper@rho=2,0.2,2,-1,2.2321393230475906,benzene_constraint,0.0,0.5285053980918307,1096.898;960.5799074;997.18;1.049165658;10.49165658
wrapper@rho=2,0.2,3,-1,2.348140912688855,benzene_constraint,0.0,0.5101116091451499,1096.898;993.8843921;997.18;1.00832923;11.33861473
wrapper@rho=2,0.2,4,-1,2.4069727732879045,benzene_constraint,0.0,0.4478156146726391,1096.898;965.4648685;997.18;0.9744562804;14.63467325
wrapper@rho=2,0.2,5,-1,2.49692342690264,benzene_constraint,0.0,0.4041788005580262,1096.898;919.9400901;997.18;0.9143928887;16.14760927
wrapper@rho=2,0.2,6,-1,2.251133640177102,benzene_constraint,0.0,0.5239204993230644,1096.898;955.8615965;997.18;1.051077731;10.51077731
wrapper@rho=2,0.2,7,-1,3.025646497478185,benzene_constraint,0.0,0.4770150044152492,1096.898;899.7066178;997.18;1.042608215;10.42608215
wrapper@rho=2,0.2,8,-1,2.5856295860874283,benzene_constraint,0.0,0.5056295908496334,1096.898;948.1185571;997.18;1.026395915;10.26395636
wrapper@rho=2,0.2,9,-1,2.4827333121155704,benzene_constraint,0.0,0.4308923102127916,1096.898;960.8785621;997.18;0.9215208256;15.53011018
wrapper@rho=2,0.15,0,-1,3.8955114281172953,benzene_constraint,0.0,0.4574575380303616,1096.898;863.0314799;997.18;1.069256396;10.69256396
wrapper@rho=2,0.15,1,-1,1.194416425508912,benzene_constraint,0.0,0.3472838893607509,1096.898;1027.05962;997.18;0.9561135967;14.44584317
wrapper@rho=2,0.15,2,-1,2.125776435616906,benzene_constraint,0.0,0.5515996195899835,1096.898;987.0841787;997.18;1.044109079;10.44109079
wrapper@rho=2,0.15,3,-1,1.8571718890895,benzene_constraint,0.0,0.4764783153048717,1096.898;999.2346691;997.18;0.9688800029;13.89011244
wrapper@rho=2,0.15,4,-1,2.059315310376448,benzene_constraint,0.0,0.5080320616324193,1096.898;970.5978801;997.18;1.025619697;12.28437082
wrapper@rho=2,0.15,5,-1,3.7220892091676276,benzene_constraint,0.0,0.5457178463765741,1063.637304;956.1271789;997.18;0.9238139801;16.49643534
wrapper@rho=2,0.15,6,-1,2.117940471450325,benzene_constraint,0.0,0.550634013157493,1096.898;993.194527;997.18;1.044271825;10.44271825
wrapper@rho=2,0.15,7,-1,2.713110686433957,benzene_constraint,0.0,0.4845788997273882,1096.898;928.8138428;997.18;1.03354433;10.3354433
wrapper@rho=2,0.15,8,-1,2.572205573648617,benzene_constraint,0.0,0.38591611851414553,1096.898;943.737244;997.18;0.913043306;18.24114565
wrapper@rho=2,0.15,9,-1,2.122116515481274,benzene_constraint,0.0,0.44491628454615784,1096.898;970.2238972;997.18;0.9150844087;15.91775012
wrapper@rho=2,0.1,0,-1,2.925094168553592,benzene_constraint,0.0,0.45566059911534296,1096.898;925.2258096;997.18;1.032360537;11.6786394
wrapper@rho=2,0.1,1,-1,0.6179284421904399,benzene_constraint,0.14285714285714285,0.45538197811944714,1096.898;1075.909362;997.18;1.015980421;10.15980421
wrapper@rho=2,0.1,2,-1,2.0905350631335295,benzene_constraint,0.0,0.5364511369578261,1096.898;959.1958599;997.18;1.087662843;12.0681417
wrapper@rho=2,0.1,3,-1,2.357141753347676,benzene_constraint,0.0,0.5228570750126634,1096.898;1009.462197;997.18;1.003514506;11.5215299
wrapper@rho=2,0.1,4,-1,1.8684225786600237,benzene_constraint,0.0,0.401997355343425,1096.898;998.307638;997.18;0.8607534853;21.80429331
wrapper@rho=2,0.1,5,-1,2.3147918472807447,benzene_constraint,0.0,0.38891685758368677,1096.898;955.8701087;997.18;0.8980328272;21.18844257
wrapper@rho=2,0.1,6,-1,2.464812987352161,benzene_constraint,0.0,0.557609743602024,1096.898;963.9754113;997.18;1.131525395;11.31525395
wrapper@rho=2,0.1,7,-1,2.576515066075906,benzene_constraint,0.0,0.5042088012727137,1096.898;948.0108599;997.18;1.027566448;10.27566448
wrapper@rho=2,0.1,8,-1,2.0310974916969826,benzene_constraint,0.0,0.5462747484439668,1096.898;996.8919393;997.18;1.022975128;10.22975128
wrapper@rho=2,0.1,9,-1,2.507401717723482,benzene_constraint,0.0,0.5246819476341583,1096.898;960.3387423;997.18;1.035373056;10.35373056
wrapper@rho=2,0.05,0,-1,2.7972397064731283,benzene_constraint,0.0,0.480487529474598,1096.898;946.8723832;997.18;1.025076756;11.81200673
wrapper@rho=2,0.05,1,-1,1.3577266971663349,benzene_constraint,0.0,0.5552797201404079,1096.898;1065.63101;997.18;1.07128227;10.7128227
wrapper@rho=2,0.05,2,-1,1.7742533488013947,benzene_constraint,0.0,0.5150985710481034,1096.898;962.8187022;997.18;1.107221133;12.73052381
wrapper@rho=2,0.05,3,-1,1.409340246716269,benzene_constraint,0.0,0.32081247771901994,1080.591665;1026.569498;997.18;0.9291980269;17.51869916
wrapper@rho=2,0.05,4,-1,2.8015308121344447,benzene_constraint,0.0,0.3849222107474175,1096.898;1003.54128;997.18;0.6040602744;43.08311215
wrapper@rho=2,0.05,5,-1,3.358925407498738,benzene_constraint,0.0,0.6032361261070809,1061.302258;1001.489718;997.18;1.052624425;14.93534426
wrapper@rho=2,0.05,6,-1,2.118089301944039,benzene_constraint,0.0,0.5386137392276046,1096.898;978.6272161;997.18;1.130537054;11.30537054
wrapper@rho=2,0.05,7,-1,2.486597085137319,benzene_constraint,0.0,0.4585427915489892,1096.898;936.1785576;997.18;1.021793081;13.96670737
wrapper@rho=2,0.05,8,-1,1.9578613032081833,benzene_constraint,0.0,0.5370711776490984,1096.898;994.9761256;997.18;1.048455157;10.48455157
wrapper@rho=2,0.05,9,-1,2.2494852587860805,benzene_constraint,0.0,0.5235026417229284,1096.898;957.9694259;997.18;1.046647461;10.46647461
wrapper@rho=2,0.0,0,-1,2.5927805145613405,benzene_constraint,0.0,0.46668049191362143,1096.898;950.4194535;997.18;1.018963727;14.73795038
wrapper@rho=2,0.0,1,-1,0.38683321795401326,benzene_constraint,0.0,0.231156287658257,1096.898;1085.656738;997.18;0.5;46.74233263
wrapper@rho=2,0.0,2,-1,1.381280192875515,benzene_constraint,0.0,0.5007942915792338,1096.898;1020.56655;997.18;1.112881894;11.12881894
wrapper@rho=2,0.0,3,-1,0.09600044032762156,benzene_constraint,0.42857142857142855,0.3338685962230695,1096.898;1049.899352;997.18;0.9227385922;17.23794924
wrapper@rho=2,0.0,4,-1,-0.3641783112021102,benzene_constraint,0.2857142857142857,0.4280055910593592,1096.898;1061.230723;997.18;1.083601533;12.68434698
wrapper@rho=2,0.0,5,-1,0.2890481147106314,benzene_constraint,0.2857142857142857,0.4073633576287151,1096.898;1056.032689;997.18;1.06965147;12.07036434
wrapper@rho=2,0.0,6,-1,1.1251959720859972,benzene_constraint,0.0,0.27463280097129633,1096.898;1035.801165;997.18;0.7018589941;34.95978107
wrapper@rho=2,0.0,7,-1,2.7733465800320616,benzene_constraint,0.0,0.47060244563852943,1104.381455;926.6230371;1003.983141;1.077443762;11.23552533
wrapper@rho=2,0.0,8,-1,1.1215718454227854,benzene_constraint,0.0,0.267865606687419,1096.898;1040.801819;997.18;0.7028889641;31.60056305
wrapper@rho=2,0.0,9,-1,2.1074337124089055,benzene_constraint,0.0,0.4772152971427321,1096.898;978.8735383;997.18;0.9870049321;13.62550259
cp@rho=3,10.0,0,-1,3.9933804091916585,benzene_constraint,0.0,0.3422918909595845,1096.898;899.0369838;997.18;0.5;45.11743095
cp@rho=3,10.0,1,-1,1.994293563306563,benzene_constraint,0.0,0.5081626653476703,1096.898;1011.40829;997.18;0.9571621237;10.51689418
cp@rho=3,10.0,2,-1,4.5926918380639705,benzene_constraint,0.0,0.464120034301555,1096.898;756.0254822;997.18;0.9826054847;10
cp@rho=3,10.0,3,-1,7.831152986667533,benzene_constraint,0.0,0.7216913658101135,918.8215674;1053.423127;997.18;1.090059725;10.90059725
cp@rho=3,10.0,4,-1,3.6973885408423826,benzene_constraint,0.0,0.3360921121447481,1096.898;896.8020003;997.18;0.72628401;28.60513603
cp@rho=3,10.0,5,-1,3.3171057495143046,benzene_constraint,0.0,0.38559663453604404,1096.898;960.357317;997.18;0.719464749;31.23392437
cp@rho=3,10.0,6,-1,2.2500411089591097,benzene_constraint,0.0,0.6277461515269093,1096.898;981.8511139;997.18;1;10
cp@rho=3,10.0,7,-1,3.1362216589308716,benzene_constraint,0.0,0.5582240648276313,1096.898;904.3978102;997.18;0.9694963063;10
cp@rho=3,10.0,8,-1,4.064123090506747,benzene_constraint,0.0,0.5084600879668777,1096.898;817.5740464;997.18;0.9799179388;10
cp@rho=3,10.0,9,-1,3.221401166345501,benzene_constraint,0.0,0.5518161191488451,1096.898;899.6685931;997.18;0.9636483029;10
cp@rho=3,3.0,0,-1,-0.7221228638562209,benzene_constraint,0.0,0.3221790107640035,1130.761555;1041.059571;1027.96505;0.8628936075;27.85265521
cp@rho=3,3.0,1,-1,2.0497768680746873,benzene_constraint,0.0,0.38623170978716154,1142.990515;887.7865139;1039.082286;1.235115817;12.35115817
cp@rho=3,3.0,2,-1,-3.6951429252149737,benzene_constraint,0.0,0.2222768615338954,1096.898;1299.33117;997.18;0.7876331064;30.36490321
cp@rho=3,3.0,3,-1,-2.7329417429209713,benzene_constraint,0.0,0.2269278680413657,1096.898;1198.257051;997.18;0.7406688801;33.81400445
cp@rho=3,3.0,4,-1,1.0378338963284008,benzene_constraint,0.0,0.6391896930182078,951.2992485;1268.398998;1000.818398;1.281767652;12.81767652
cp@rho=3,3.0,5,-1,1.008604611118649,benzene_constraint,0.0,0.21033683250606816,1063.117408;1112.27373;997.18;0.5;50.92880962
cp@rho=3,3.0,6,-1,-0.07608303338196976,benzene_constraint,0.42857142857142855,0.4326874524785604,979.1395154;1192.923609;997.18;0.9902999845;19.92600671
cp@rho=3,3.0,7,-1,3.106848811390023,benzene_constraint,0.0,0.36700644476493277,1096.898;946.5151616;997.18;0.6825006583;39.33684956
cp@rho=3,3.0,8,-1,0.6634891111941172,benzene_constraint,0.0,0.2815049755089782,1096.898;1038.194084;997.18;0.9880334864;33.89687586
cp@rho=3,3.0,9,-1,-0.6380815368014439,benzene_constraint,0.0,0.2881281299311147,1096.898;1091.765212;997.18;0.7744895281;36.51075164
cp@rho=3,1.0,0,-1,-3.436429887159747,benzene_constraint,0.0,0.2020629657025652,1110.52255;1245.434636;1009.565954;0.7260147477;40.57346603
cp@rho=3,1.0,1,-1,-1.7488807769615207,benzene_constraint,0.0,0.3959716394741986,1149.487294;1088.716576;1044.98845;1.229930225;15.81390365
cp@rho=3,1.0,2,-1,0.17106417146250408,benzene_constraint,0.2857142857142857,0.3537574119987512,1096.898;1057.858522;997.18;1.577532548;15.77532548
cp@rho=3,1.0,3,-1,-3.532053263140021,benzene_constraint,0.0,0.2467826905472782,1096.898;1254.386163;997.18;0.8626756771;29.17652965
cp@rho=3,1.0,4,-1,-4.172343404646696,benzene_constraint,0.0,0.33796888602745684,1111.922433;1251.861315;1010.838575;1.152592672;14.33799586
cp@rho=3,1.0,5,-1,-0.0830167139383775,benzene_constraint,0.2857142857142857,0.3180775292754176,1098.300658;1075.502369;998.4551434;1.147999148;18.45529663
cp@rho=3,1.0,6,-1,-3.008781023419104,benzene_constraint,0.0,0.24876916684567105,1086.874623;1199.017433;997.18;0.9324860828;24.31546108
cp@rho=3,1.0,7,-1,-0.1764325408920655,benzene_constraint,0.2857142857142857,0.3882384850800977,1096.898;1080.040005;997.18;1.061149885;17.00729179
cp@rho=3,1.0,8,-1,-3.20696878091708,benzene_constraint,0.0,0.24428034922374178,1096.898;1217.83886;997.18;0.9299397258;28.4083178
cp@rho=3,1.0,9,-1,-2.53927047751214,benzene_constraint,0.0,0.23053423898990202,1096.898;1176.46699;997.18;0.931313921;29.15804295
cp@rho=3,0.3,0,-1,-3.436429887159747,benzene_constraint,0.0,0.2020629657025652,1110.52255;1245.434636;1009.565954;0.7260147477;40.57346603
cp@rho=3,0.3,1,-1,-2.1642329435285177,benzene_constraint,0.0,0.42266291164693925,1148.018863;1110.582458;1043.653511;1.203821475;16.3877749
cp@rho=3,0.3,2,-1,-5.160100344142798,benzene_constraint,0.0,0.3197509920876062,1106.39239;1400.777985;1005.811264;0.813455733;35.19416254
cp@rho=3,0.3,3,-1,-3.344274282366655,benzene_constraint,0.0,0.26666757974922445,1096.898;1238.243819;997.18;0.8280487255;35.17229748
cp@rho=3,0.3,4,-1,-4.172343404646696,benzene_constraint,0.0,0.33796888602745684,1111.922433;1251.861315;1010.838575;1.152592672;14.33799586
cp@rho=3,0.3,5,-1,-2.947231678017829,benzene_constraint,0.0,0.17918711874153373,1101.063477;1229.184838;1000.966798;0.7870054211;29.27230425
cp@rho=3,0.3,6,-1,-3.4322485437027765,benzene_constraint,0.0,0.21680766315384936,1096.898;1218.470595;997.18;0.9543675721;22.09878334
cp@rho=3,0.3,7,-1,-3.3767754418673377,benzene_constraint,0.0,0.24823317682789642,1092.44613;1226.156652;997.18;0.9236992494;20.45625067
cp@rho=3,0.3,8,-1,-3.20696878091708,benzene_constraint,0.0,0.24428034922374178,1096.898;1217.83886;997.18;0.9299397258;28.4083178
cp@rho=3,0.3,9,-1,-2.53927047751214,benzene_constraint,0.0,0.23053423898990202,1096.898;1176.46699;997.18;0.931313921;29.15804295
cp@rho=3,0.1,0,-1,-4.14135852909579,benzene_constraint,0.0,0.34283156164407563,1117.331574;1244.605811;1015.755976;0.7561838273;37.07373577
cp@rho=3,0.1,1,-1,-1.866520420364843,benzene_constraint,0.0,0.386849565829948,1133.913509;1128.265951;1043.823608;1.214082028;16.01402565
cp@rho=3,0.1,2,-1,-5.271342282658871,benzene_constraint,0.0,0.3111713262657588,1109.729056;1402.129344;1008.844597;0.7865735297;35.85732734
cp@rho=3,0.1,3,-1,-3.344274282366655,benzene_constraint,0.0,0.26666757974922445,1096.898;1238.243819;997.18;0.8280487255;35.17229748
cp@rho=3,0.1,4,-1,-4.172343404646696,benzene_constraint,0.0,0.33796888602745684,1111.922433;1251.861315;1010.838575;1.152592672;14.33799586
cp@rho=3,0.1,5,-1,-2.947231678017829,benzene_constraint,0.0,0.17918711874153373,1101.063477;1229.184838;1000.966798;0.7870054211;29.27230425
cp@rho=3,0.1,6,-1,-3.4322485437027765,benzene_constraint,0.0,0.21680766315384936,1096.898;1218.470595;997.18;0.9543675721;22.09878334
cp@rho=3,0.1,7,-1,-3.3767754418673377,benzene_constraint,0.0,0.24823317682789642,1092.44613;1226.156652;997.18;0.9236992494;20.45625067
cp@rho=3,0.1,8,-1,-3.20696878091708,benzene_constraint,0.0,0.24428034922374178,1096.898;1217.83886;997.18;0.9299397258;28.4083178
