method,knob,fold,context_idx,slack,binding,lomo_flip,lomo_sd,x_star
cp@rho=1,0.01,3,45,-0.1418315776005305,infection,0.0,0.01722164109784318,2008;0;166;0.735;58;0;0.81;0.19;0.758544;0;0;-0;-0;0;0;0;0;1;-0;0;1;-0;-0;0;0;0;0;1;-0;0;0;0;0;-0;0;0;0;0;0;0;0;0;0;0;0;18.75004815;0;0;300;0;0;0;0;0;0;1.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75.0001926;0;0;600;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0
cp@rho=1,0.01,3,54,-0.0005551983786887815,constitutional,0.3333333333333333,0.018451292696445666,2008;0;56;0.821;59;0;0.446;0.179;0.607;0;0;0;-0;0;0;0;0;1;-0;0;1;-0;-0;0;0;0;0;1;-0;0;0;0;0;-0;0;0;0;0;0;0;0;0;0;0;0;11.25;0;0;300;0;0;0;0;0;0;1.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;600;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0
cp@rho=1,0.01,3,75,-0.14121537546648372,infection,0.0,0.006955218457036723,2008;1;42;0.786;58;0;1;0;1.024;0;0;-0;-0;0;0;0;0;0;-0;-0;1;0;-0;0;1;-0;0;0;-0;0;1;-0;0;-0;0;-0;-0;0;0;0;0;0;0;0;0;0;0;0;1902.629321;0;0;0;240.7902264;0;0;0;0;0;58.28939214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2536.839094;0;0;0;321.0536352;0;0;0;0;0;90.00047671;0;0;0;0;0;0
cp@rho=1,0.01,3,77,-0.18332124279191547,blood,0.0,0.0029249917071260435,2008;1;148;0.73;62;0;1;0;0.311;0;0;-0;-0;0;0;0;0;0;0;0;0;-0;-0;0;0;0;0;0;-0;0;0;0;1;-0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;373.3333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0
cp@rho=1,0.01,3,78,-0.18617377622020786,blood,0.0,0.002861271216506603,2008;1;150;0.77;62;0;1;0;0.326;0;0;-0;-0;-0;0;0;0;-0;0;-0;-0;-0;-0;-0;-0;-0;0;-0;-0;0;-0;0;1;-0;0;-0;-0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;373.3333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0
cp@rho=1,0.01,3,90,-0.10468102874663326,blood,0.0,0.009192114929991165,2008;1;46;0.652;71;0;0.924876;0.04612;0.935;0;0;-0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;23.07683903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.5001821;0;0;0;0;0;0;0;0;0;0;66.34577564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172.1152585;0;0;0;0;0;0
cp@rho=1,0.01,3,91,-0.17310360551522203,blood,0.0,0.006205306376930632,2008;1;45;0.822;71;0;0.872455;0.066912;0.821;0;0;0;0;0;0;0;0;0;-0;0;1;-0;0;0;0;0;0;0;-0;0;1;-0;0;-0;0;-0;0;0;0;0;0;0;0;0;0;0;0;0;500.0023091;0;0;0;0;0;0;0;0;0;58.33333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1499.993073;0;0;0;0;0;0;0;0;0;175;0;0;0;0;0;0
cp@rho=1,0.01,3,125,-0.14976044541262706,blood,0.0,0.007393799883262475,2008;1;51;0.731;53;0;1;0;0.942;-0;0;-0;-0;-0;0;0;-0;0;-0;-0;1;-0;0;0;0;-0;0;-0;-0;0;1;-0;-0;-0;0;-0;-0;0;0;0;0;0;0;0;0;0;0;0;718.1599592;0;0;0;0;0;0;0;0;0;58.72807851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;809.9930568;0;0;0;0;0;0;0;0;0;152.4995251;0;0;0;0;0;0
cp@rho=1,0.01,3,142,-0.08376555077298187,blood,0.0,0.01349063207709007,2008;0;53;0.699562;59;0;1;0;0.593;-0;0;-0;-0;1;0;0;0;-0;-0;-0;0;-0;-0;-0;0;-0;0;-0;-0;0;1;-0;-0;0;0;-0;-0;0;0;0;0;18.12489041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56.45880822;0;0;0;0;0;0;0;0;0;0;48.74934247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143.1248904;0;0;0;0;0;0
cp@rho=1,0.01,3,144,-0.1521525322059532,dlt,0.0,0.0071107048200929465,2008;1;39;0.82;53;0.59;1;0;0.96;-0;0;0;-0;-0;0;0;-0;0;-0;-0;1;-0;-0;-0;1;-0;-0;-0;-0;0;1;-0;-0;-0;0;-0;-0;0;0;0;0;0;0;0;0;0;0;0;1653.945081;0;0;0;323.6849732;0;0;0;0;0;49.30912791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2205.260107;0;0;0;431.5799642;0;0;0;0;0;142.500483;0;0;0;0;0;0
cp@rho=1,0.01,3,145,-0.1809278222547222,infection,0.0,0.01234639299231411,2008;1;35;0.8;66;0.829;1;0;0.4;-0;0;-0;-0;-0;0;0;-0;0;-0;0;1;-0;-0;0;1;0;0;-0;-0;0;1;-0;0;-0;0;-0;0;0;0;0;0;0;0;0;0;0;0;0;1649.993836;0;0;0;325.0020546;0;0;0;0;0;49.16644409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2199.991782;0;0;0;433.3360728;0;0;0;0;0;143.3346346;0;0;0;0;0;0
cp@rho=1,0.01,3,161,-0.15201057036860505,infection,0.0,0.009817509537155768,2008;1;44;0.727;54;0;1;0;0.295;-0;0;-0;-0;-0;0;0;-0;-0;-0;0;1;-0;0;-0;1;-0;0;-0;-0;1;-0;0;-0;-0;0;-0;-0;0;0;0;0;0;0;0;0;0;0;0;719.0258119;0;0;0;174.9988543;0;0;0;0;40.99016685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;809.9930568;0;0;0;192.4925552;0;0;0;0;57.82300337;0;0;0;0;0;0;0
cp@rho=1,0.01,3,163,0.04228429304949277,constitutional,0.0,0.016321640105822505,2008;0;46;0.67;68.5;0.5;0.54;0.46;0.648243;-0;0;-0;-0;1;0;0;-0;0;-0;0;0;-0;-0;0;0;0;0;0;-0;0;1;-0;0;0;0;-0;-0;0;0;0;0;19.37489015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53.68029623;0;0;0;0;0;0;0;0;0;0;54.99968923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146.457643;0;0;0;0;0;0
cp@rho=1,0.01,3,191,-0.2311326414260816,blood,0.0,0.007070102016933121,2008;1;68;0.75;61.5;0.794;1;0;0.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;80;0;0;0;0
cp@rho=1,0.01,3,204,-0.13955526773282234,infection,0.0,0.015498799804330653,2008;1;55;0.76;62;0;1;0;0.999;-0;0;-0;0;0;0;0;0;0;-0;0;1;-0;-0;0;1;0;0;-0;-0;1;0;-0;0;-0;0;0;-0;0;0;0;0;0;0;0;0;0;0;0;1041.569773;0;0;0;174.9988543;0;0;0;0;41.24989867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1774.824394;0;0;0;220.8236555;0;0;0;0;63.33096022;0;0;0;0;0;0;0
cp@rho=1,0.01,3,205,-0.14951809189393706,constitutional,0.0,0.012650937370970327,2008;1;45;0.68;56;0;1;0;0.86;0;0;0;-0;-0;0;0;0;-0;-0;0;1;0;-0;0;1;0;0;0;-0;1;0;-0;0;0;0;-0;-0;0;0;0;0;0;0;0;0;0;0;0;1499.99724;0;0;0;116.6655168;0;0;0;0;44.99993101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2999.994481;0;0;0;233.3310336;0;0;0;0;89.99986202;0;0;0;0;0;0;0
cp@rho=1,0.01,3,210,-0.1366953099981924,blood,0.0,0.0170525891572035,2008;1;60;0.6;52;0.383;1;0;1.37508;-0;0;-0;-0;0;0;0;-0;0;-0;0;1;-0;-0;0;1;0;0;-0;-0;1;0;-0;0;0;0;0;-0;0;0;0;0;0;0;0;0;0;0;0;1639.99725;0;0;0;174.9988543;0;0;0;0;48.49993126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3279.994501;0;0;0;349.9977086;0;0;0;0;96.99986252;0;0;0;0;0;0;0
cp@rho=1,0.01,3,216,-0.20732330472348498,constitutional,0.0,0.00755732046743307,2008;1;52;0.65;58;1;1;0;1.386189;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1429.998409;0;0;0;87.499337;0;0;0;0;43.24996022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2859.996818;0;0;0;174.998674;0;0;0;0;86.49992044;0;0;0;0;0;0;0
cp@rho=1,0.01,3,219,-0.10206166481985218,gi,0.0,0.017855030747422243,2008;1;34;0.676;54;0;1;0;0.147;0;0;-0;-0;0;0;0;0;0;-0;0;1;-0;-0;-0;1;-0;0;0;-0;0;1;-0;0;0;0;-0;0;0;0;0;0;0;0;0;0;0;0;0;1902.629321;0;0;0;240.7902264;0;0;0;0;0;58.28939214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2536.839094;0;0;0;321.0536352;0;0;0;0;0;90.00047671;0;0;0;0;0;0
cp@rho=1,0.01,3,221,-0.2122988343562276,constitutional,0.0,0.012517826513199817,2008;1;73;0.658;59;0;1;0;0.858479;-0;0;-0;-0;-0;0;0;0;-0;-0;-0;0;-0;-0;-0;-0;-0;0;-0;-0;0;1;-0;1;0;0;-0;-0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;80;0;0;0;0
cp@rho=1,0.01,3,234,-0.14617299622923435,blood,0.0,0.008438288638290771,2008;1;51;0.75;56;0;1;0;0.73;-0;0;0;-0;-0;0;0;-0;-0;-0;-0;1;0;0;-0;-0;-0;0;-0;-0;0;1;-0;-0;-0;0;-0;-0;0;0;0;0;0;0;0;0;0;0;0;500.0023091;0;0;0;0;0;0;0;0;0;58.33333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1499.993073;0;0;0;0;0;0;0;0;0;175;0;0;0;0;0;0
cp@rho=1,0.01,3,235,-0.15605575096570196,infection,0.0,0.012183013588844428,2008;1;47;0.79;56;0;1;0;0.979;-0;0;0;-0;-0;0;0;-0;-0;-0;-0;1;0;0;0;1;0;0;-0;-0;1;0;-0;-0;-0;0;0;-0;0;0;0;0;0;0;0;0;0;0;0;1593.315382;0;0;0;174.9988543;0;0;0;0;47.55731661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3186.630764;0;0;0;349.9977086;0;0;0;0;95.11463322;0;0;0;0;0;0;0
cp@rho=1,0.01,3,250,-0.1729341394915051,constitutional,0.0,0.01507880856817308,2008;1;27;0.963;60;0.210198;1;0;0.775416;-0;0;0;-0;0;0;0;0;-0;0;-0;1;-0;-0;-0;-0;0;0;-0;-0;0;1;-0;-0;-0;0;-0;-0;0;0;0;0;0;0;0;0;0;0;0;500.0023091;0;0;0;0;0;0;0;0;0;58.33333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1499.993073;0;0;0;0;0;0;0;0;0;175;0;0;0;0;0;0
cp@rho=1,0.01,3,251,-0.1565807851009819,gi,0.0,0.012993898272834316,2008;1;42;0.72;52;0;1;0;0.55;0;0;0;0;0;0;0;0;0;-0;0;1;0;-0;0;1;-0;0;0;-0;1;0;0;0;-0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1199.993886;0;0;0;68.43119262;0;0;0;0;42.32483654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022.586908;0;0;0;112.498676;0;0;0;0;81.84705775;0;0;0;0;0;0;0
cp@rho=1,0.01,3,255,-0.05257175572869732,constitutional,0.0,0.02330507905577247,2008;1;27;0.778;57;0;0.741;0.259;0.888;-0;0;-0;-0;0;0;0;1;-0;-0;-0;1;-0;-0;-0;-0;0;0;1;-0;0;-0;0;-0;-0;0;-0;-0;0;0;0;0;0;0;0;7.5;0;0;0;774.9938946;0;0;0;0;0;0;1.75892203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;735.7125413;0;0;0;0;0;0;8.642874587;0;0;0;0;0;0;0;0;0
cp@rho=1,0.01,3,256,-0.21923293963285156,constitutional,0.0,0.012725888374790871,2008;1;68;0.559;58;0;1;0;0.897;-0;0;-0;-0;-0;0;0;0;-0;-0;-0;-0;-0;-0;-0;-0;-0;0;-0;-0;0;1;-0;1;0;0;-0;-0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;80;0;0;0;0
cp@rho=1,0.01,3,263,-0.15044504854720758,blood,0.0,0.008290010827473908,2008;1;49;0.796;66;0.49;1;0;0.327;0;0;0;0;-0;0;0;-0;-0;0;-0;1;-0;-0;-0;-0;0;0;-0;-0;0;1;0;-0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500.0023091;0;0;0;0;0;0;0;0;0;58.33333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1499.993073;0;0;0;0;0;0;0;0;0;175;0;0;0;0;0;0
cp@rho=1,0.01,3,265,-0.16691736927815454,infection,0.0,0.014574490300837028,2008;1;29;0.793;61;0.172;1;0;0.585;-0;0;0;-0;0;0;0;-0;0;-0;-0;1;-0;-0;-0;1;-0;0;0;-0;1;0;-0;0;-0;0;0;-0;0;0;0;0;0;0;0;0;0;0;0;1284.611311;0;0;0;59.13405521;0;0;0;0;42.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2280.750898;0;0;0;112.498676;0;0;0;0;85;0;0;0;0;0;0;0
cp@rho=1,0.01,3,278,-0.08543087197653843,blood,0.0,0.008098806476944996,2008;1;42;0.7;53;1;1;0;0.91;-0;0;-0;-0;1;0;0;-0;-0;-0;-0;0;0;-0;0;-0;-0;0;-0;-0;0;1;-0;-0;0;0;-0;-0;0;0;0;0;23.22214921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.5001821;0;0;0;0;0;0;0;0;0;0;64.83284029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;167.4995236;0;0;0;0;0;0
cp@rho=1,0.01,3,281,-0.0426312267612301,constitutional,0.0,0.01751722574919405,2008;0;30;0.7;57;0;0.7;0.3;1.067;0;0;-0;-0;0;0;0;-0;0;-0;0;1;-0;-0;-0;1;0;0;0;-0;0;-0;0;0;0;0;0;-0;0;0;0;0;0;0;0;0;0;0;0;771.8277712;0;0;0;406.8761542;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;695.7703615;0;0;0;297.3534843;0;0;0;0;0;0;0;0;0;0;0;0
cp@rho=1,0.01,3,282,-0.05570284790976987,constitutional,0.0,0.027715667328911706,2008;0;30;0.767;55;0;0.633;0.367;0.967;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.66666667;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0
cp@rho=1,0.01,3,311,-0.2563280675986281,gi,0.0,0.005453672743188755,2008;0;43;0.558;61;0;1;0;0.738;0;0;-0;-0;0;0;0;0;0;-0;0;0;-0;-0;-0;0;-0;0;-0;-0;0;1;-0;1;0;0;-0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;80;0;0;0;0
cp@rho=1,0.01,3,319,-0.09988062344319937,constitutional,0.0,0.021393987507118246,2008;1;26;0.692;53;0.231;1;0;0.875038;0;0;-0;-0;0;0;0;0;0;-0;-0;1;-0;-0;0;1;0;0;-0;-0;0;1;-0;0;0;0;-0;0;0;0;0;0;0;0;0;0;0;0;0;1902.629321;0;0;0;240.7902264;0;0;0;0;0;58.28939214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2536.839094;0;0;0;321.0536352;0;0;0;0;0;90.00047671;0;0;0;0;0;0
cp@rho=1,0.003,0,7,-0.1010468924542442,infection,0.0,0.00693112164849687,2005;0;41;0.61;56;0.05;1;0;1.49;0;0;-0;-0;-0;0;0;0;0;-0;1;1;0;0;0;1;0;0;-0;-0;-0;-0;0;0;0;0;-0;0;0;0;0;0;0;0;0;0;0;0;77.49957944;430.5536158;0;0;0;258.3321695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103.3327726;500;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;0
cp@rho=1,0.003,0,9,-0.17905149406990967,blood,0.0,0.017095822181068032,2005;1;32;0.844;54;1;1;0;1.25;-0;0;1;-0;0;0;0;0;0;-0;0;0;-0;-0;0;0;0;0;0;-0;0;1;-0;0;0;0;0;0;0;0;1.666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.66666667;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0
cp@rho=1,0.003,0,26,-0.11376777533893595,blood,0.0,0.019313898702868593,2005;1;45;0.756;52;1;1;0;0.765435;0;0;-0;-0;-0;0;0;0;1;-0;0;1;-0;0;0;1;0;0;0;-0;-0;0;0;0;-0;0;0;0;0;0;0;0;0;0;0;0;18.5794869;0;0;342.785906;0;0;0;146.5897381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74.31794761;0;0;449.3179476;0;0;0;195.0892228;0;0;0;0;0;0;0;0;0;0;0;0
cp@rho=1,0.003,0,50,-0.17218260060207596,blood,0.0,0.009435663909645137,2005;0;61;0.62;64;0;1;0;1.065;-0;0;0;-0;-0;0;0;0;0;-0;0;1;-0;-0;0;0;0;0;0;-0;0;1;-0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;58.33333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;0;0;0;0;0;0;175;0;0;0;0;0;0
cp@rho=1,0.003,0,57,-0.1266239721754402,constitutional,0.0,0.007030831776725685,2005;0;38;0.658;62;1;1;0;0.817875;0;0;0;-0;0;0;0;0;1;-0;0;1;-0;0;0;1;0;0;-0;-0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.75;0;0;337.5;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;0;0;450;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0
cp@rho=1,0.003,0,73,-0.15651931849787099,constitutional,0.0,0.010857560752278467,2005;1;64;0.73;55;1;1;0;0.94;0;0;0;0;0;0;0;0;0;-0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;-0;0;0;0;0;0;0;0;0;0;0;0;0;1571.815371;0;0;0;146.5897381;0;0;0;0;46.79538428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3143.630743;0;0;0;293.1794761;0;0;0;0;93.59076857;0;0;0;0;0;0;0
cp@rho=1,0.003,0,115,-0.18518542633161356,gi,0.0,0.006653992089894302,2005;1;52;0.712;56;0;1;0;1.096;0;0;0;0;0;0;0;0;0;-0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;373.3333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0
cp@rho=1,0.003,0,180,-0.18859944376344273,gi,0.0,0.008173624336796486,2005;1;54;0.76;56;0;1;0;0.96;-0;1;0;0;0;0;0;0;0;-0;0;0;-0;-0;0;0;0;0;0;-0;0;0;-0;0;-0;0;0;0;0;11666.66667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cp@rho=1,0.003,0,181,-0.09239705536870069,blood,0.0,0.012664457870869944,2005;1;55;0.618;54;0;1;0;0.636;-0;0;1;-0;0;0;0;0;0;-0;-0;-0;-0;-0;0;-0;0;0;0;-0;-0;1;0;0;0;0;-0;0;0;0;1.666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.66666667;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0
cp@rho=1,0.003,0,199,-0.1694030919753921,infection,0.0,0.009540214902260943,2005;0;27;0.63;66;0;1;0;1.04;0;0;0;0;0;0;0;0;0;-0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;375;0;0;0;0;0;43.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;500;0;0;0;0;0;175;0;0;0;0;0;0
cp@rho=1,0.003,0,212,-0.14946426835284715,blood,0.0,0.012803101962945882,2005;1;42;0.738;68;0;1;0;0.709887;-0;0;1;-0;-0;0;0;0;0;-0;-0;0;-0;-0;0;0;0;0;0;-0;0;1;-0;0;-0;0;-0;0;0;0;1.666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.66666667;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0
cp@rho=1,0.003,0,230,-0.1756271620166468,blood,0.0,0.013180715803724687,2005;1;32;0.719;62;0;1;0;1.094;-0;0;1;-0;0;0;0;0;0;-0;-0;0;0;-0;0;0;0;0;0;-0;0;1;-0;0;0;0;-0;0;0;0;1.666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.66666667;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0
cp@rho=1,0.003,0,231,-0.1750825082664348,infection,0.0,0.012595844512551909,2005;1;39;0.882;60;0;1;0;1.052;0;0;0;0;0;0;0;1;0;-0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.5;0;0;0;999.9761201;0;0;0;0;0;0;1.999974414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;799.9931772;0;0;0;0;0;0;8.000068228;0;0;0;0;0;0;0;0;0
cp@rho=1,0.003,0,240,-0.14736126890930323,blood,0.0,0.0090879166786678,2005;1;40;0.75;62;0.625;1;0;0.680724;-0;0;-0;-0;-0;0;0;0;0;-0;0;1;-0;-0;0;0;0;0;0;-0;0;1;0;0;-0;0;-0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;58.33333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;0;0;0;0;0;0;175;0;0;0;0;0;0
cp@rho=1,0.003,0,247,-0.1676759362274713,blood,0.0,0.008793838336449086,2005;0;46;0.674;61;0;1;0;0.934;-0;0;0;0;0;0;0;0;0;-0;0;2.776468987e-11;-0;-0;0;0;0;0;0;-0;0;1;-0;0;-0;0;0;0;0;-2.842170943e-14;0;0;0;2.220446049e-16;0;0;0;0;-1.776356839e-15;1.388229975e-08;0;0;0;0;0;3.069544618e-12;0;0;0;67.6188923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.164701295e-08;1.776356839e-15;0;0;0;0;1.227817847e-11;0;0;0;202.8566769;0;0;0;0;0;0
cp@rho=1,0.003,0,248,-0.15869942574729662,blood,0.0,0.010515910396133086,2005;1;32;0.656;60;0;1;0;1.163055;-0;0;1;-0;0;0;0;0;0;-0;-0;0;-0;-0;0;0;0;0;0;-0;-0;1;-0;0;0;0;0;0;0;0;1.666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.66666667;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0
cp@rho=1,0.003,0,257,-0.04654253911877726,constitutional,0.0,0.013071538151067442,2005;0;35;0.857;65;0.11;0.143;0;0.88;0;0;1;-0;-0;0;0;0;0;-0;0;0;0;0;0;0;0;0;-0;-0;0;1;0;0;0;0;0;0;0;0;1.666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.66666667;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0
cp@rho=1,0.003,0,275,-0.135715999391202,blood,0.0,0.011360057510967114,2005;1;47;0.68;55;0;1;0;0.98;-0;0;-0;-0;-0;0;0;0;0;-0;-0;1;-0;-0;0;-0;0;0;0;-0;-0;1;-0;0;0;0;-0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;58.33333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;0;0;0;0;0;0;175;0;0;0;0;0;0
cp@rho=1,0.003,0,302,-0.1548807003313265,blood,0.0,0.011513015058481069,2005;0;45;0.644;62;0;1;0;0.726;-0;0;0;-0;0;0;0;0;0;-0;-0;1;-0;-0;0;-0;0;0;-0;-0;0;1;-0;0;0;0;-0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;58.33333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;0;0;0;0;0;0;175;0;0;0;0;0;0
cp@rho=1,0.003,0,303,-0.19142723059027944,gi,0.0,0.006398356934924458,2005;0;45;0.8;63;0;1;0;0.666;0;0;-0;0;0;0;0;0;0;-0;0;0;0;0;0;-0;0;0;-0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;373.3333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0
cp@rho=1,0.003,0,317,-0.16298875805815022,infection,0.0,0.01656462378130619,2005;1;30;0.6;58;0.267;1;0;0.875558;-0;0;0;-0;0;0;0;0;0;-0;0;1;0;-0;0;1;0;0;1;-0;0;0;-0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1950;0;0;0;375;0;0;2.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2600;0;0;0;500;0;0;10;0;0;0;0;0;0;0;0;0
