method,knob,fold,context_idx,solved,feasible,objective
cp@rho=4,0.0003,6,-1,1.0,1.0,6.046841008710867
cp@rho=4,0.0003,7,-1,1.0,1.0,5.995867872546867
cp@rho=4,0.0003,8,-1,1.0,1.0,6.063863248050607
cp@rho=4,0.0003,9,-1,1.0,1.0,6.122610958344415
cp@rho=4,0.0001,0,-1,1.0,1.0,6.13295770063739
cp@rho=4,0.0001,1,-1,1.0,1.0,6.214385991333321
cp@rho=4,0.0001,2,-1,1.0,1.0,6.237581764837135
cp@rho=4,0.0001,3,-1,1.0,1.0,6.150217543076895
cp@rho=4,0.0001,4,-1,1.0,1.0,6.131986757541156
cp@rho=4,0.0001,5,-1,1.0,1.0,6.029966215276136
cp@rho=4,0.0001,6,-1,1.0,1.0,6.046841008710867
cp@rho=4,0.0001,7,-1,1.0,1.0,5.995867872546867
cp@rho=4,0.0001,8,-1,1.0,1.0,6.063863248050607
cp@rho=4,0.0001,9,-1,1.0,1.0,6.122610958344415
wrapper@rho=4,0.95,0,-1,1.0,0.0,4.9066025119795205
wrapper@rho=4,0.95,1,-1,1.0,0.0,4.628133661240914
wrapper@rho=4,0.95,2,-1,1.0,0.0,4.252199281088882
wrapper@rho=4,0.95,3,-1,1.0,0.0,4.568790200973602
wrapper@rho=4,0.95,4,-1,1.0,0.0,4.953773520642184
wrapper@rho=4,0.95,5,-1,1.0,0.0,4.798462765902746
wrapper@rho=4,0.95,6,-1,1.0,0.0,4.143041681253341
wrapper@rho=4,0.95,7,-1,1.0,0.0,4.143041681253341
wrapper@rho=4,0.95,8,-1,1.0,0.0,4.508688496939436
wrapper@rho=4,0.95,9,-1,1.0,0.0,4.6426431951177705
wrapper@rho=4,0.9,0,-1,1.0,0.0,4.926122480146969
wrapper@rho=4,0.9,1,-1,1.0,0.0,5.1225667826639985
wrapper@rho=4,0.9,2,-1,1.0,0.0,4.951059449435997
wrapper@rho=4,0.9,3,-1,1.0,0.0,5.153966722384051
wrapper@rho=4,0.9,4,-1,1.0,0.0,5.055566573238422
wrapper@rho=4,0.9,5,-1,1.0,0.0,4.908994620836542
wrapper@rho=4,0.9,6,-1,1.0,0.0,5.17969495387576
wrapper@rho=4,0.9,7,-1,1.0,0.0,5.183577669400137
wrapper@rho=4,0.9,8,-1,1.0,0.0,4.93181246797012
wrapper@rho=4,0.9,9,-1,1.0,0.0,5.051325716494567
wrapper@rho=4,0.8,0,-1,1.0,0.0,5.009095043735296
wrapper@rho=4,0.8,1,-1,1.0,0.0,5.338344541772594
wrapper@rho=4,0.8,2,-1,1.0,0.0,5.283593488876265
wrapper@rho=4,0.8,3,-1,1.0,0.0,5.326286391731286
wrapper@rho=4,0.8,4,-1,1.0,0.0,5.252837519196036
wrapper@rho=4,0.8,5,-1,1.0,0.0,5.244727634779972
wrapper@rho=4,0.8,6,-1,1.0,0.0,5.286835138534023
wrapper@rho=4,0.8,7,-1,1.0,0.0,5.310080554978446
wrapper@rho=4,0.8,8,-1,1.0,0.0,5.157018224821006
wrapper@rho=4,0.8,9,-1,1.0,0.0,5.142203583346138
wrapper@rho=4,0.7,0,-1,1.0,0.0,5.279478388271119
wrapper@rho=4,0.7,1,-1,1.0,0.0,5.415477853093379
wrapper@rho=4,0.7,2,-1,1.0,0.0,5.452863904943517
wrapper@rho=4,0.7,3,-1,1.0,0.0,5.439095714481036
wrapper@rho=4,0.7,4,-1,1.0,0.0,5.311492972359372
wrapper@rho=4,0.7,5,-1,1.0,0.0,5.331799475033639
wrapper@rho=4,0.7,6,-1,1.0,0.0,5.358325606716167
wrapper@rho=4,0.7,7,-1,1.0,0.0,5.355023027518334
wrapper@rho=4,0.7,8,-1,1.0,0.0,5.3271782393586005
wrapper@rho=4,0.7,9,-1,1.0,0.0,5.312393721937344
wrapper@rho=4,0.6,0,-1,1.0,0.0,5.372961698117077
wrapper@rho=4,0.6,1,-1,1.0,0.0,5.493834992940702
wrapper@rho=4,0.6,2,-1,1.0,0.0,5.570916293870575
wrapper@rho=4,0.6,3,-1,1.0,0.0,5.490587727165245
wrapper@rho=4,0.6,4,-1,1.0,0.0,5.381444120323788
wrapper@rho=4,0.6,5,-1,1.0,0.0,5.429030623091596
wrapper@rho=4,0.6,6,-1,1.0,0.0,5.419516773435751
wrapper@rho=4,0.6,7,-1,1.0,0.0,5.430467700487939
wrapper@rho=4,0.6,8,-1,1.0,0.0,5.3679397787007606
wrapper@rho=4,0.6,9,-1,1.0,0.0,5.4976914097363645
wrapper@rho=4,0.5,0,-1,1.0,0.0,5.494049870198073
wrapper@rho=4,0.5,1,-1,1.0,0.0,5.571219020682122
wrapper@rho=4,0.5,2,-1,1.0,0.0,5.624719316294918
wrapper@rho=4,0.5,3,-1,1.0,0.0,5.548956241554632
wrapper@rho=4,0.5,4,-1,1.0,0.0,5.437641728548155
wrapper@rho=4,0.5,5,-1,1.0,0.0,5.510368106827259
wrapper@rho=4,0.5,6,-1,1.0,0.0,5.4830923144571955
wrapper@rho=4,0.5,7,-1,1.0,0.0,5.464287940269543
wrapper@rho=4,0.5,8,-1,1.0,0.0,5.467709091871496
wrapper@rho=4,0.5,9,-1,1.0,0.0,5.542616991769374
wrapper@rho=4,0.4,0,-1,1.0,0.0,5.575518719918823
wrapper@rho=4,0.4,1,-1,1.0,0.0,5.627026329216017
wrapper@rho=4,0.4,2,-1,1.0,0.0,5.688432544434819
wrapper@rho=4,0.4,3,-1,1.0,0.0,5.6086989991117076
wrapper@rho=4,0.4,4,-1,1.0,0.0,5.525579062973807
wrapper@rho=4,0.4,5,-1,1.0,0.0,5.562222812278142
wrapper@rho=4,0.4,6,-1,1.0,0.0,5.5495374105452235
wrapper@rho=4,0.4,7,-1,1.0,0.0,5.5579754411558495
wrapper@rho=4,0.4,8,-1,1.0,0.0,5.49895192631285
wrapper@rho=4,0.4,9,-1,1.0,0.0,5.583316219027265
wrapper@rho=4,0.3,0,-1,1.0,0.0,5.631527142936582
wrapper@rho=4,0.3,1,-1,1.0,0.0,5.697790646768757
wrapper@rho=4,0.3,2,-1,1.0,0.0,5.721754726974756
wrapper@rho=4,0.3,3,-1,1.0,0.0,5.649221812421095
wrapper@rho=4,0.3,4,-1,1.0,0.0,5.570094919300832
wrapper@rho=4,0.3,5,-1,1.0,0.0,5.597578636960792
wrapper@rho=4,0.3,6,-1,1.0,0.0,5.602945443327298
wrapper@rho=4,0.3,7,-1,1.0,0.0,5.636524609924229
wrapper@rho=4,0.3,8,-1,1.0,0.0,5.526887250054487
wrapper@rho=4,0.3,9,-1,1.0,0.0,5.615049857101865
wrapper@rho=4,0.2,0,-1,1.0,1.0,5.770539640072538
wrapper@rho=4,0.2,1,-1,1.0,0.0,5.739420654860637
wrapper@rho=4,0.2,2,-1,1.0,0.0,5.77678105820001
wrapper@rho=4,0.2,3,-1,1.0,0.0,5.697380789026723
wrapper@rho=4,0.2,4,-1,1.0,0.0,5.677528158957964
wrapper@rho=4,0.2,5,-1,1.0,0.0,5.661344314180339
wrapper@rho=4,0.2,6,-1,1.0,0.0,5.643017627082883
wrapper@rho=4,0.2,7,-1,1.0,0.0,5.708167232023177
wrapper@rho=4,0.2,8,-1,1.0,0.0,5.571827586903487
wrapper@rho=4,0.2,9,-1,1.0,0.0,5.652360867833574
wrapper@rho=4,0.15,0,-1,1.0,0.0,5.805813443106177
wrapper@rho=4,0.15,1,-1,1.0,0.0,5.771402740229986
wrapper@rho=4,0.15,2,-1,1.0,0.0,5.785937804753815
wrapper@rho=4,0.15,3,-1,1.0,0.0,5.709992669534934
wrapper@rho=4,0.15,4,-1,1.0,0.0,5.691092219839513
wrapper@rho=4,0.15,5,-1,1.0,0.0,5.675968020642112
wrapper@rho=4,0.15,6,-1,1.0,0.0,5.6682168278262735
wrapper@rho=4,0.15,7,-1,1.0,0.0,5.733551694095124
wrapper@rho=4,0.15,8,-1,1.0,0.0,5.5994287626269985
wrapper@rho=4,0.15,9,-1,1.0,0.0,5.69587650374489
wrapper@rho=4,0.1,0,-1,1.0,1.0,5.826320289662532
wrapper@rho=4,0.1,1,-1,1.0,1.0,5.825282274960284
wrapper@rho=4,0.1,2,-1,1.0,1.0,5.834696862690451
wrapper@rho=4,0.1,3,-1,1.0,0.0,5.7421399928746
wrapper@rho=4,0.1,4,-1,1.0,0.0,5.725518378017035
wrapper@rho=4,0.1,5,-1,1.0,0.0,5.694330556258052
wrapper@rho=4,0.1,6,-1,1.0,0.0,5.701158923298946
wrapper@rho=4,0.1,7,-1,1.0,0.0,5.74437229122273
wrapper@rho=4,0.1,8,-1,1.0,0.0,5.617200537807228
wrapper@rho=4,0.1,9,-1,1.0,1.0,5.760718292597278
wrapper@rho=4,0.05,0,-1,1.0,1.0,5.91893303483936
wrapper@rho=4,0.05,1,-1,1.0,1.0,5.86341406369157
wrapper@rho=4,0.05,2,-1,1.0,1.0,5.895953477673381
wrapper@rho=4,0.05,3,-1,1.0,0.0,5.797470380689867
wrapper@rho=4,0.05,4,-1,1.0,1.0,5.873753814461247
wrapper@rho=4,0.05,5,-1,1.0,1.0,5.725313128994399
wrapper@rho=4,0.05,6,-1,1.0,0.0,5.7589927444795155
wrapper@rho=4,0.05,7,-1,1.0,0.0,5.792732502262137
wrapper@rho=4,0.05,8,-1,1.0,0.0,5.6739613452713415
wrapper@rho=4,0.05,9,-1,1.0,1.0,5.775456462895257
wrapper@rho=4,0.0,0,-1,1.0,1.0,6.016171669130748
wrapper@rho=4,0.0,1,-1,1.0,1.0,5.918375109693275
wrapper@rho=4,0.0,2,-1,1.0,1.0,6.010203494598937
wrapper@rho=4,0.0,3,-1,1.0,0.0,5.821705804560024
wrapper@rho=4,0.0,4,-1,1.0,1.0,5.895415747044598
wrapper@rho=4,0.0,5,-1,1.0,1.0,5.851011638649561
wrapper@rho=4,0.0,6,-1,1.0,1.0,5.880037000844674
wrapper@rho=4,0.0,7,-1,1.0,1.0,5.822427294568787
wrapper@rho=4,0.0,8,-1,1.0,1.0,5.822721613132174
wrapper@rho=4,0.0,9,-1,1.0,1.0,5.816055068387559
cp@rho=5,10.0,0,-1,1.0,0.0,5.582210337030497
cp@rho=5,10.0,1,-1,1.0,0.0,5.60432759441114
cp@rho=5,10.0,2,-1,1.0,0.0,5.731116578803424
cp@rho=5,10.0,3,-1,1.0,0.0,5.426483690446379
cp@rho=5,10.0,4,-1,1.0,0.0,5.61660675414468
cp@rho=5,10.0,5,-1,1.0,0.0,5.681723383196411
cp@rho=5,10.0,6,-1,1.0,0.0,5.598993218261168
cp@rho=5,10.0,7,-1,1.0,0.0,5.523774429173165
cp@rho=5,10.0,8,-1,1.0,0.0,5.7678272186382875
cp@rho=5,10.0,9,-1,1.0,0.0,5.539531999638411
cp@rho=5,3.0,0,-1,1.0,0.0,6.018411266224407
cp@rho=5,3.0,1,-1,1.0,1.0,6.150715013168528
cp@rho=5,3.0,2,-1,1.0,0.0,6.136762563861688
cp@rho=5,3.0,3,-1,1.0,1.0,6.207971578673479
cp@rho=5,3.0,4,-1,1.0,1.0,6.1232952348965295
cp@rho=5,3.0,5,-1,1.0,1.0,5.92377835289253
cp@rho=5,3.0,6,-1,1.0,1.0,6.05218651676201
cp@rho=5,3.0,7,-1,1.0,1.0,6.100288649803526
cp@rho=5,3.0,8,-1,1.0,1.0,6.128520156932767
cp@rho=5,3.0,9,-1,1.0,1.0,6.126422964749765
cp@rho=5,1.0,0,-1,1.0,1.0,6.29588793051841
cp@rho=5,1.0,1,-1,1.0,1.0,6.32714855051733
cp@rho=5,1.0,2,-1,1.0,1.0,6.400077422080598
cp@rho=5,1.0,3,-1,1.0,1.0,6.335141291598102
cp@rho=5,1.0,4,-1,1.0,1.0,6.2987702862762145
cp@rho=5,1.0,5,-1,1.0,1.0,6.08499469755575
cp@rho=5,1.0,6,-1,1.0,1.0,6.185658416029249
cp@rho=5,1.0,7,-1,1.0,1.0,6.202147247530108
cp@rho=5,1.0,8,-1,1.0,1.0,6.325732570834614
cp@rho=5,1.0,9,-1,1.0,1.0,6.226979317500352
cp@rho=5,0.3,0,-1,1.0,1.0,6.29588793051841
cp@rho=5,0.3,1,-1,1.0,1.0,6.331006574480856
cp@rho=5,0.3,2,-1,1.0,1.0,6.461171160442668
cp@rho=5,0.3,3,-1,1.0,1.0,6.364333290721031
cp@rho=5,0.3,4,-1,1.0,1.0,6.299809639395995
cp@rho=5,0.3,5,-1,1.0,1.0,6.097378835208024
cp@rho=5,0.3,6,-1,1.0,1.0,6.231167722340467
cp@rho=5,0.3,7,-1,1.0,1.0,6.202147247530108
cp@rho=5,0.3,8,-1,1.0,1.0,6.325732570834614
cp@rho=5,0.3,9,-1,1.0,1.0,6.285700868155931
cp@rho=5,0.1,0,-1,1.0,1.0,6.2982395041779675
cp@rho=5,0.1,1,-1,1.0,1.0,6.331006574480856
cp@rho=5,0.1,2,-1,1.0,1.0,6.461171160442668
cp@rho=5,0.1,3,-1,1.0,1.0,6.364333290721031
cp@rho=5,0.1,4,-1,1.0,1.0,6.299809639395995
cp@rho=5,0.1,5,-1,1.0,1.0,6.104899745887848
cp@rho=5,0.1,6,-1,1.0,1.0,6.231167722340467
cp@rho=5,0.1,7,-1,1.0,1.0,6.202147247530108
cp@rho=5,0.1,8,-1,1.0,1.0,6.325732570834614
cp@rho=5,0.1,9,-1,1.0,1.0,6.285700868155931
cp@rho=5,0.03,0,-1,1.0,1.0,6.2982395041779675
cp@rho=5,0.03,1,-1,1.0,1.0,6.331006574480856
cp@rho=5,0.03,2,-1,1.0,1.0,6.461171160442668
cp@rho=5,0.03,3,-1,1.0,1.0,6.364333290721031
cp@rho=5,0.03,4,-1,1.0,1.0,6.299809639395995
cp@rho=5,0.03,5,-1,1.0,1.0,6.104899745887848
cp@rho=5,0.03,6,-1,1.0,1.0,6.231167722340467
cp@rho=5,0.03,7,-1,1.0,1.0,6.202887069414262
cp@rho=5,0.03,8,-1,1.0,1.0,6.325732570834614
cp@rho=5,0.03,9,-1,1.0,1.0,6.285700868155931
cp@rho=5,0.01,0,-1,1.0,1.0,6.2982395041779675
cp@rho=5,0.01,1,-1,1.0,1.0,6.331006574480856
cp@rho=5,0.01,2,-1,1.0,1.0,6.461171160442668
cp@rho=5,0.01,3,-1,1.0,1.0,6.364333290721031
cp@rho=5,0.01,4,-1,1.0,1.0,6.299809639395995
cp@rho=5,0.01,5,-1,1.0,1.0,6.104899745887848
cp@rho=5,0.01,6,-1,1.0,1.0,6.231167722340467
cp@rho=5,0.01,7,-1,1.0,1.0,6.202887069414262
cp@rho=5,0.01,8,-1,1.0,1.0,6.325732570834614
cp@rho=5,0.01,9,-1,1.0,1.0,6.285700868155931
cp@rho=5,0.003,0,-1,1.0,1.0,6.2982395041779675
cp@rho=5,0.003,1,-1,1.0,1.0,6.331006574480856
cp@rho=5,0.003,2,-1,1.0,1.0,6.461171160442668
cp@rho=5,0.003,3,-1,1.0,1.0,6.364333290721031
cp@rho=5,0.003,4,-1,1.0,1.0,6.299809639395995
cp@rho=5,0.003,5,-1,1.0,1.0,6.104899745887848
cp@rho=5,0.003,6,-1,1.0,1.0,6.231167722340467
cp@rho=5,0.003,7,-1,1.0,1.0,6.202887069414262
cp@rho=5,0.003,8,-1,1.0,1.0,6.325732570834614
cp@rho=5,0.003,9,-1,1.0,1.0,6.285700868155931
cp@rho=5,0.001,0,-1,1.0,1.0,6.2982395041779675
cp@rho=5,0.001,1,-1,1.0,1.0,6.331006574480856
cp@rho=5,0.001,2,-1,1.0,1.0,6.461171160442668
cp@rho=5,0.001,3,-1,1.0,1.0,6.364333290721031
cp@rho=5,0.001,4,-1,1.0,1.0,6.299809639395995
cp@rho=5,0.001,5,-1,1.0,1.0,6.104899745887848
cp@rho=5,0.001,6,-1,1.0,1.0,6.231167722340467
cp@rho=5,0.001,7,-1,1.0,1.0,6.202887069414262
cp@rho=5,0.001,8,-1,1.0,1.0,6.325732570834614
cp@rho=5,0.001,9,-1,1.0,1.0,6.285700868155931
cp@rho=5,0.0003,0,-1,1.0,1.0,6.2982395041779675
cp@rho=5,0.0003,1,-1,1.0,1.0,6.331006574480856
cp@rho=5,0.0003,2,-1,1.0,1.0,6.461171160442668
cp@rho=5,0.0003,3,-1,1.0,1.0,6.364333290721031
cp@rho=5,0.0003,4,-1,1.0,1.0,6.299809639395995
cp@rho=5,0.0003,5,-1,1.0,1.0,6.104899745887848
cp@rho=5,0.0003,6,-1,1.0,1.0,6.231167722340467
cp@rho=5,0.0003,7,-1,1.0,1.0,6.202887069414262
cp@rho=5,0.0003,8,-1,1.0,1.0,6.325732570834614
cp@rho=5,0.0003,9,-1,1.0,1.0,6.285700868155931
cp@rho=5,0.0001,0,-1,1.0,1.0,6.2982395041779675
cp@rho=5,0.0001,1,-1,1.0,1.0,6.331006574480856
cp@rho=5,0.0001,2,-1,1.0,1.0,6.461171160442668
cp@rho=5,0.0001,3,-1,1.0,1.0,6.364333290721031
cp@rho=5,0.0001,4,-1,1.0,1.0,6.299809639395995
cp@rho=5,0.0001,5,-1,1.0,1.0,6.104899745887848
cp@rho=5,0.0001,6,-1,1.0,1.0,6.231167722340467
cp@rho=5,0.0001,7,-1,1.0,1.0,6.202887069414262
cp@rho=5,0.0001,8,-1,1.0,1.0,6.325732570834614
cp@rho=5,0.0001,9,-1,1.0,1.0,6.285700868155931
wrapper@rho=5,0.95,0,-1,1.0,0.0,4.640213443181935
wrapper@rho=5,0.95,1,-1,1.0,0.0,4.925865167334147
wrapper@rho=5,0.95,2,-1,1.0,0.0,4.454068757255321
wrapper@rho=5,0.95,3,-1,1.0,0.0,4.143041681253341
wrapper@rho=5,0.95,4,-1,1.0,0.0,4.5813958608764445
wrapper@rho=5,0.95,5,-1,1.0,0.0,4.420161990603441
wrapper@rho=5,0.95,6,-1,1.0,0.0,4.143041681253341
wrapper@rho=5,0.95,7,-1,1.0,0.0,4.143041681253341
wrapper@rho=5,0.95,8,-1,1.0,0.0,4.143041681253341
wrapper@rho=5,0.95,9,-1,1.0,0.0,4.257715295776503
wrapper@rho=5,0.9,0,-1,1.0,0.0,4.92181470386933
wrapper@rho=5,0.9,1,-1,1.0,0.0,5.018504035123506
wrapper@rho=5,0.9,2,-1,1.0,0.0,4.7884781691281075
wrapper@rho=5,0.9,3,-1,1.0,0.0,4.200186174141068
wrapper@rho=5,0.9,4,-1,1.0,0.0,4.819971393152807
wrapper@rho=5,0.9,5,-1,1.0,0.0,5.14783471759286
wrapper@rho=5,0.9,6,-1,1.0,0.0,4.552381713590727
wrapper@rho=5,0.9,7,-1,1.0,0.0,4.630146421163717
wrapper@rho=5,0.9,8,-1,1.0,0.0,4.143041681253341
wrapper@rho=5,0.9,9,-1,1.0,0.0,4.489632693175518
wrapper@rho=5,0.8,0,-1,1.0,0.0,5.050538577799631
wrapper@rho=5,0.8,1,-1,1.0,0.0,5.308133713297893
wrapper@rho=5,0.8,2,-1,1.0,0.0,5.251695258089565
wrapper@rho=5,0.8,3,-1,1.0,0.0,5.358213249023131
wrapper@rho=5,0.8,4,-1,1.0,0.0,5.149177397115791
wrapper@rho=5,0.8,5,-1,1.0,0.0,5.33557715101661
wrapper@rho=5,0.8,6,-1,1.0,0.0,5.274657997271534
wrapper@rho=5,0.8,7,-1,1.0,0.0,5.333865192734721
wrapper@rho=5,0.8,8,-1,1.0,0.0,5.08878131674803
wrapper@rho=5,0.8,9,-1,1.0,0.0,5.087791259054935
wrapper@rho=5,0.7,0,-1,1.0,0.0,5.306896540979822
wrapper@rho=5,0.7,1,-1,1.0,0.0,5.43405224589127
wrapper@rho=5,0.7,2,-1,1.0,0.0,5.455408974909846
wrapper@rho=5,0.7,3,-1,1.0,0.0,5.459732259171268
wrapper@rho=5,0.7,4,-1,1.0,0.0,5.304597853398497
wrapper@rho=5,0.7,5,-1,1.0,0.0,5.417751001775354
wrapper@rho=5,0.7,6,-1,1.0,0.0,5.3967035731475415
wrapper@rho=5,0.7,7,-1,1.0,0.0,5.403212733274959
wrapper@rho=5,0.7,8,-1,1.0,0.0,5.265875220101834
wrapper@rho=5,0.7,9,-1,1.0,0.0,5.394676666613271
wrapper@rho=5,0.6,0,-1,1.0,0.0,5.46997455118582
wrapper@rho=5,0.6,1,-1,1.0,0.0,5.536839146917171
wrapper@rho=5,0.6,2,-1,1.0,0.0,5.566612454924334
wrapper@rho=5,0.6,3,-1,1.0,0.0,5.547628803378105
wrapper@rho=5,0.6,4,-1,1.0,0.0,5.4150060387672445
wrapper@rho=5,0.6,5,-1,1.0,0.0,5.476560621112971
wrapper@rho=5,0.6,6,-1,1.0,0.0,5.469781392753897
wrapper@rho=5,0.6,7,-1,1.0,0.0,5.523994022122153
wrapper@rho=5,0.6,8,-1,1.0,0.0,5.438518294377579
wrapper@rho=5,0.6,9,-1,1.0,0.0,5.4643255089583995
wrapper@rho=5,0.5,0,-1,1.0,0.0,5.563576710182899
wrapper@rho=5,0.5,1,-1,1.0,0.0,5.595035513024662
wrapper@rho=5,0.5,2,-1,1.0,0.0,5.596984281155625
wrapper@rho=5,0.5,3,-1,1.0,0.0,5.606783018220049
wrapper@rho=5,0.5,4,-1,1.0,0.0,5.492988175059841
wrapper@rho=5,0.5,5,-1,1.0,0.0,5.543606257432222
wrapper@rho=5,0.5,6,-1,1.0,0.0,5.524390947531606
wrapper@rho=5,0.5,7,-1,1.0,0.0,5.582472272928251
wrapper@rho=5,0.5,8,-1,1.0,0.0,5.560881889566071
wrapper@rho=5,0.5,9,-1,1.0,0.0,5.569387554878607
wrapper@rho=5,0.4,0,-1,1.0,0.0,5.6085604235388065
wrapper@rho=5,0.4,1,-1,1.0,0.0,5.6156093602960615
wrapper@rho=5,0.4,2,-1,1.0,0.0,5.623144086979495
wrapper@rho=5,0.4,3,-1,1.0,0.0,5.68016390493466
wrapper@rho=5,0.4,4,-1,1.0,0.0,5.615059833994638
wrapper@rho=5,0.4,5,-1,1.0,0.0,5.607597625476335
wrapper@rho=5,0.4,6,-1,1.0,0.0,5.594109592618271
wrapper@rho=5,0.4,7,-1,1.0,0.0,5.662932570485081
wrapper@rho=5,0.4,8,-1,1.0,0.0,5.629079894591938
wrapper@rho=5,0.4,9,-1,1.0,0.0,5.624256830144081
wrapper@rho=5,0.3,0,-1,1.0,0.0,5.684816396194369
wrapper@rho=5,0.3,1,-1,1.0,0.0,5.67862339468538
wrapper@rho=5,0.3,2,-1,1.0,0.0,5.687163698800493
wrapper@rho=5,0.3,3,-1,1.0,0.0,5.7487193927071445
wrapper@rho=5,0.3,4,-1,1.0,0.0,5.724052573688181
wrapper@rho=5,0.3,5,-1,1.0,0.0,5.675489059643494
wrapper@rho=5,0.3,6,-1,1.0,0.0,5.626387827169624
wrapper@rho=5,0.3,7,-1,1.0,0.0,5.711626378375785
wrapper@rho=5,0.3,8,-1,1.0,0.0,5.7241325974474995
wrapper@rho=5,0.3,9,-1,1.0,1.0,5.715436948210445
wrapper@rho=5,0.2,0,-1,1.0,0.0,5.730128592550676
wrapper@rho=5,0.2,1,-1,1.0,1.0,5.761570556259009
wrapper@rho=5,0.2,2,-1,1.0,1.0,5.807131228952121
wrapper@rho=5,0.2,3,-1,1.0,0.0,5.8047229318894455
wrapper@rho=5,0.2,4,-1,1.0,1.0,5.850616361844626
wrapper@rho=5,0.2,5,-1,1.0,0.0,5.712405550325404
wrapper@rho=5,0.2,6,-1,1.0,0.0,5.685906197151382
wrapper@rho=5,0.2,7,-1,1.0,0.0,5.735079937113458
wrapper@rho=5,0.2,8,-1,1.0,0.0,5.791001774852105
wrapper@rho=5,0.2,9,-1,1.0,0.0,5.78107921622376
wrapper@rho=5,0.15,0,-1,1.0,0.0,5.7687241238033975
wrapper@rho=5,0.15,1,-1,1.0,1.0,5.820820144724319
wrapper@rho=5,0.15,2,-1,1.0,1.0,5.847509316283742
wrapper@rho=5,0.15,3,-1,1.0,0.0,5.825243998303415
wrapper@rho=5,0.15,4,-1,1.0,1.0,5.887093577898268
wrapper@rho=5,0.15,5,-1,1.0,0.0,5.7538299706886065
wrapper@rho=5,0.15,6,-1,1.0,0.0,5.7134581692176365
wrapper@rho=5,0.15,7,-1,1.0,0.0,5.795341487604261
wrapper@rho=5,0.15,8,-1,1.0,0.0,5.862013740752464
wrapper@rho=5,0.15,9,-1,1.0,0.0,5.79656009478567
wrapper@rho=5,0.1,0,-1,1.0,0.0,5.827736140453309
wrapper@rho=5,0.1,1,-1,1.0,1.0,5.8581232426271646
wrapper@rho=5,0.1,2,-1,1.0,1.0,5.867835890582764
wrapper@rho=5,0.1,3,-1,1.0,1.0,5.829520525538445
wrapper@rho=5,0.1,4,-1,1.0,1.0,5.92423244809679
wrapper@rho=5,0.1,5,-1,1.0,0.0,5.790619853206492
wrapper@rho=5,0.1,6,-1,1.0,0.0,5.745791819402925
wrapper@rho=5,0.1,7,-1,1.0,1.0,5.818594818781064
wrapper@rho=5,0.1,8,-1,1.0,0.0,5.900481739855529
wrapper@rho=5,0.1,9,-1,1.0,1.0,5.857630845474761
wrapper@rho=5,0.05,0,-1,1.0,1.0,5.949081007006926
wrapper@rho=5,0.05,1,-1,1.0,1.0,5.9218511506174085
wrapper@rho=5,0.05,2,-1,1.0,1.0,5.950653623238687
wrapper@rho=5,0.05,3,-1,1.0,1.0,5.855346794396012
wrapper@rho=5,0.05,4,-1,1.0,1.0,6.021225601569995
wrapper@rho=5,0.05,5,-1,1.0,1.0,5.909587718459831
wrapper@rho=5,0.05,6,-1,1.0,1.0,5.785030565105931
wrapper@rho=5,0.05,7,-1,1.0,1.0,5.8874104687556805
wrapper@rho=5,0.05,8,-1,1.0,1.0,5.9157560110369
wrapper@rho=5,0.05,9,-1,1.0,1.0,5.918050146073725
wrapper@rho=5,0.0,0,-1,1.0,1.0,5.997701287643046
wrapper@rho=5,0.0,1,-1,1.0,1.0,6.006235348820189
wrapper@rho=5,0.0,2,-1,1.0,1.0,6.05925104649087
wrapper@rho=5,0.0,3,-1,1.0,1.0,5.8863629364035805
wrapper@rho=5,0.0,4,-1,1.0,1.0,6.109211251739091
wrapper@rho=5,0.0,5,-1,1.0,1.0,5.951415220279246
wrapper@rho=5,0.0,6,-1,1.0,1.0,5.9263145049717405
wrapper@rho=5,0.0,7,-1,1.0,1.0,5.946247037275875
wrapper@rho=5,0.0,8,-1,1.0,1.0,5.932436092698004
wrapper@rho=5,0.0,9,-1,1.0,1.0,5.964256363793729
cp@rho=6,10.0,0,-1,1.0,0.0,5.584779343545023
cp@rho=6,10.0,1,-1,1.0,0.0,5.65116262020075
cp@rho=6,10.0,2,-1,1.0,0.0,5.508667094465774
cp@rho=6,10.0,3,-1,1.0,0.0,5.555483055233599
cp@rho=6,10.0,4,-1,1.0,0.0,5.596063157206453
cp@rho=6,10.0,5,-1,1.0,0.0,5.6602412197916605
cp@rho=6,10.0,6,-1,1.0,0.0,5.598993218261168
cp@rho=6,10.0,7,-1,1.0,0.0,5.514211333747866
cp@rho=6,10.0,8,-1,1.0,0.0,5.429150827565729
cp@rho=6,10.0,9,-1,1.0,0.0,5.747797889737608
cp@rho=6,3.0,0,-1,1.0,1.0,6.133197179237111
cp@rho=6,3.0,1,-1,1.0,1.0,6.265716953187043
cp@rho=6,3.0,2,-1,1.0,1.0,6.378538653777321
cp@rho=6,3.0,3,-1,1.0,1.0,6.201740272781264
cp@rho=6,3.0,4,-1,1.0,1.0,6.266822687538984
cp@rho=6,3.0,5,-1,1.0,1.0,6.140756869811323
cp@rho=6,3.0,6,-1,1.0,1.0,6.063482617762174
cp@rho=6,3.0,7,-1,1.0,1.0,6.098434667159003
cp@rho=6,3.0,8,-1,1.0,1.0,6.3626045521769505
cp@rho=6,3.0,9,-1,1.0,1.0,6.1785833973289535
cp@rho=6,1.0,0,-1,1.0,1.0,6.450895131584744
